name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Dolphin Point,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.3,4270.0,ChIJ78Pnrg7BvzsRDdqimlbAw_c,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4972198,73.781824,,,"['fort', 'historical', 'scenic']",10.806736477329027,0,1,0.825,0.8250014010869944,0.7221124495589363,0.7838458204757712,0.8800001744367814,0.8907337103398293,True,1
Dolphin Adventures Goa (Sinquerim Jetty),"Fort aguada road sinquerim jetty candolim, Panaji, Goa 403515, India",4.1,671.0,ChIJIz69SNrBvzsRE5i32ju2Ays,"travel_agency, point_of_interest, establishment,adventure",Tiswadi (Panaji),15.4972169,73.7818865,,,"['adventure', 'beaches', 'fort', 'historical']",10.80984332571515,0,1,0.7749999999999999,0.7750833095871327,0.5623638401518851,0.6899955218130336,0.8800001744367814,0.7840856648177885,True,1
Aguada Rocky Beach,"Aguada Rocky Beach, Unnamed Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.5,626.0,ChIJFWX6VHLBvzsRrtY68GrdDNA,"natural_feature, establishment",Bardez (Mapusa),15.4916426,73.7681518,,,"['beaches', 'fort', 'historical']",10.871134561111885,0,1,0.875,0.87492979911093,0.5563766046359785,0.7475085213209495,0.8800001744367814,0.849441333121747,True,1
Coco Beach,"FQXQ+XF2 Mainavaddo, Nerul - Reis Margos Rd, Goa 403114, India",4.0,6305.0,ChIJR_pxNAfBvzsRhAqjag8OtdY,"point_of_interest, establishment",Tiswadi (Panaji),15.4998804,73.7886544,,,['beaches'],10.874229266676997,0,1,0.75,0.7500128423790919,0.7557711872123984,0.7523161803124145,0.8800001744367814,0.8549045808927399,True,1
Aguada Fort Ticket Counter,"Aguada - Siolim Rd, Sinquerim, Candolim, Goa 403515, India",3.9,59.0,ChIJl8SPaG_BvzsRDH0yEL8QGcY,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4934619,73.7747728,,,"['fort', 'historical']",10.902695752433532,0,1,0.725,0.7267664007092198,0.3536743413981303,0.577529576984784,0.8800001744367814,0.6562834801190979,True,1
"Indian National Flag, Aguada Fort","FQVF+6JF, Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.6,10.0,ChIJWwq-JwDBvzsRBcwj98mY6D0,"point_of_interest, establishment",Bardez (Mapusa),15.4929398,73.774347,,,"['fort', 'historical']",10.941491546959913,0,1,0.8999999999999999,0.89372582205029,0.20713303886871293,0.6190887087776592,0.8800001744367814,0.7035097568860018,True,1
Fort Aguada,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.2,106573.0,ChIJa72MxnXBvzsRHHtpszB2g6M,"tourist_attraction, point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.4922519,73.7737462,,,"['fort', 'historical']",10.99173009857624,0,1,0.8,0.800000290727969,1.0,0.8800001744367814,0.8800001744367814,1.0,True,1
Fort Aguada Lighthouse,"FQRF+RJG, Aguada - Siolim Rd, Sinquerium, Candolim, Aguada Fort Area, Goa, Candolim, Goa 403515, India",4.3,2481.0,ChIJTbWbIA3BvzsR-QwVIsn68-Y,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.4920574,73.7740664,,,"['fort', 'historical', 'scenic']",11.023609100491619,0,1,0.825,0.8250024109760488,0.675226183630992,0.765091920038026,0.8800001744367814,0.8694224640667837,True,1
Aguada fort photoshoot point,"FQRF+QJR, Aguada Fort Area, Candolim, Goa 403515, India",4.5,32.0,ChIJayK1XwDBvzsROqDbHKhn5u0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4916926,73.7739531,,,"['fort', 'historical', 'photography']",11.057754891342997,0,1,0.875,0.8736661831076725,0.3020324719139157,0.6450126986301699,0.8800001744367814,0.7329688304243708,True,1
Aguad Port & Jail Complex,"Parking, Aguada Fort, Aguada - Siolim Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.1,523.0,ChIJIdHV6h3BvzsRcWh-MTFt5S4,"tourist_attraction, art_gallery, museum, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.4926341,73.7771255,,flag,"['food', 'fort', 'historical', 'nature']",11.078390991522367,0,1,0.7749999999999999,0.7751068397758648,0.5408750812169641,0.6814141363523045,0.8800001744367814,0.7743340923635884,True,1
Aguada rocky Beach,"FQVH+43H, Goa 403001, India",4.3,501.0,ChIJk0OIhg7BvzsRy2mHWZCVDDY,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.4928118,73.7777471,,,['beaches'],11.084466861498047,0,1,0.825,0.8250119204034924,0.5371700569716245,0.7098751750307453,0.8800001744367814,0.8066761753599427,True,1
"St. Lawrence's Church, Sinquerim","FQVJ+HQ8, Aguada - Siolim Rd, near Aguada Fort, Sinquerim, Candolim, Goa 403515, India",4.5,492.0,ChIJTyDobA_BvzsRqBnIYAKyKVo,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4939002,73.7819478,,,"['fort', 'historical', 'religious']",11.148216968122545,0,1,0.875,0.8749107181390531,0.5356073396207865,0.7391893667317465,0.8800001744367814,0.8399877502352124,True,1
Dolphin View Point,"FQQ8+FX7, Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.3,132.0,ChIJrYOizHLBvzsRFGafpsTaR7o,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4886642,73.767433,,,"['fort', 'historical', 'scenic']",11.168275519384576,0,1,0.825,0.8250449928011517,0.4224341603023411,0.6640006598016275,0.8800001744367814,0.7545460547511844,True,1
Aguada View Point,"FQVM+953, Aguada Fort Area, Candolim, Goa 403515, India",4.4,168.0,ChIJSUuhlzHBvzsRzFgI7YQUpCU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493377,73.782929,,,"['fort', 'historical', 'scenic']",11.244484043059456,0,1,0.8500000000000001,0.8498874795417349,0.4431267378373404,0.6871831828599771,0.8800001744367814,0.780889825731897,True,1
Kegdole Beach,"Kegdole Beach, Goa, India",4.1,90.0,ChIJD3_kY_7AvzsRtCKhhrfR8TU,"natural_feature, establishment",Bardez (Mapusa),15.4986227,73.796598,,,['beaches'],11.429111051326641,0,1,0.7749999999999999,0.7756152092588262,0.3896533964989485,0.621230484154875,0.8800001744367814,0.7059435920594852,True,1
Arambol Beach,"Arambol Beach, Goa, India",4.6,12992.0,ChIJU2YT71LuvzsRFgfxISbKed0,"natural_feature, establishment",Bardez (Mapusa),15.6846886,73.7032836,,,['beaches'],11.698152500507076,0,1,0.8999999999999999,0.899994688220007,0.818216940787797,0.867283589247123,0.8800001744367814,0.9855493378762143,True,1
Quegdevelim Beach,"FRW4+9MQ, Mandovi River, Reis Magos, Goa 403001, India",4.2,96.0,ChIJKSK3n_DAvzsR4MfzMrEHbGE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4959536,73.806726,,,['beaches'],12.284318990436782,0,1,0.8,0.8003194231191051,0.39516896241162347,0.6382592388361124,0.8800001744367814,0.7252944458160042,True,1
Reis Magos Fort Reception,"FRW5+VVP, Reis Magos, Verem, Goa 403109, India",4.3,20.0,ChIJHRjEbADBvzsRXU5We58fXGY,"point_of_interest, establishment",Tiswadi (Panaji),15.4972469,73.8094017,,,"['fort', 'historical']",12.340085059834419,0,1,0.825,0.8252849544072947,0.2629894606254811,0.6003667568945692,0.8800001744367814,0.6822348157815044,True,1
Reis Magos Fort,"Nerul - Reis Margos Rd, beside three kings church, Bardez, Verem, Nerul, Goa 403109, India",4.4,11097.0,ChIJYeGT3PDAvzsRS8Ckp0KjgGs,"point_of_interest, establishment,fort,historical",Tiswadi (Panaji),15.4964204,73.8091839,,,"['fort', 'historical', 'nightlife', 'religious']",12.399162942650284,0,1,0.8500000000000001,0.8499982865419494,0.804599306161775,0.8318386943898797,0.8800001744367814,0.9452710562498172,True,1
Houses of Goa Museum,"House No, 674, Torda, near Nisha's Play School, Alto Porvorim, Salvador du Mundu, Penha de Franc, Goa 403521, India",4.2,3706.0,ChIJAxaYkwrAvzsRMoGzIYj2STg,"museum, cafe, tourist_attraction, book_store, point_of_interest, food, store, establishment",Tiswadi (Panaji),15.5303209,73.8406749,,,"['food', 'historical', 'shopping']",12.454303853193252,0,1,0.8,0.8000083582526446,0.7098787081676642,0.7639564982186524,0.8800001744367814,0.8681322122550722,True,1
Arambol Mountain,"MMVX+9QV, near beach, Arambol, Goa 403524, India",4.6,1062.0,ChIJm4dSXLPvvzsRL6X7fFMDKVI,"tourist_attraction, point_of_interest, establishment",Pernem,15.6934972,73.6994326,,,['beaches'],12.759042941166541,0,1,0.8999999999999999,0.8999350743579991,0.6019775645175659,0.7807520704218258,0.8800001744367814,0.8872180859754074,True,1
Thivim Fort,"JVM2+X5H, Tivim, Goa 403502, India",3.5,2.0,ChIJ___v_K6UvzsR7WAqHJQDxnc,"point_of_interest, establishment",Pernem,15.6349283,73.8504981,,,"['fort', 'historical']",13.105044229484598,0,1,0.625,0.6936613475177305,0.09489943304520278,0.4541565817287194,0.8800001744367814,0.5160869223911111,True,1
Floating jetty,"FRV8+69P, Panaji, Goa 403001, India",3.0,2.0,ChIJW_ESZgDBvzsRtOOTEmc4myY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493198,73.815714,,,['beaches'],13.111144826087832,0,1,0.5,0.6103280141843971,0.09489943304520278,0.4041565817287194,0.8800001744367814,0.4592687518356324,True,1
Colvale Fort,"JVM2+X6H, Tivim, Goa 403502, India",3.6,159.0,ChIJuXkS_a6UvzsRRN83nTSYxJ4,"point_of_interest, establishment",Pernem,15.6350543,73.8505712,,,"['fort', 'historical']",13.118034352276542,0,1,0.65,0.6511311502659575,0.43839953606876997,0.5660385045870825,0.8800001744367814,0.6432254458919386,True,1
Majestic Pride Jetty 1,"Ferry, Alto- Betim Porvorim, Panaji, Goa 403001, India",4.0,118.0,ChIJeUg28gTBvzsRYlIkhb3VGCE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5012964,73.8256892,,,['beaches'],13.14708542253728,0,1,0.75,0.750680538172716,0.41282635796758893,0.6155388660906651,0.8800001744367814,0.6994758455413068,True,1
Our Lady of Fatima Church - Don Bosco Panjim,"Don Bosco, MG Road, Panjim, Panaji, Goa 403001, India",4.7,798.0,ChIJ68trVozAvzsRaVyUmInnBCo,"church, place_of_worship, point_of_interest, establishment,religious,historical",Tiswadi (Panaji),15.4967764,73.821457,,,"['historical', 'religious']",13.20343620335783,0,1,0.925,0.9248823329694033,0.5773166485863653,0.7858560592161881,0.8800001744367814,0.893018072092034,True,1
Deltin Royale,"Fisheries Jetty Fisheries Building, Dayanand Bandodkar Marg, Patto Colony, Panaji, Goa 403001, India",4.3,30877.0,ChIJd1UvU43AvzsRbZivinLpPlA,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5016184,73.8274399,,,"['beaches', 'nightlife']",13.254349091448836,0,1,0.825,0.825000193796313,0.892991364173757,0.8521966619472905,0.8800001744367814,0.9684051057066145,True,1
Azad Maidan,"GR2G+2FW, MG Road, near Head Quarters, Opposite Azad Maidan, Ozari, Panaji, Goa 403001, India",4.2,1824.0,ChIJf9whPInAvzsR6nE1kxWvW1Y,"tourist_attraction, park, point_of_interest, establishment,viewpoint,historical",Tiswadi (Panaji),15.500124,73.8261919,,,"['historical', 'nature', 'scenic']",13.27780529591384,0,1,0.8,0.8000169775575635,0.6486652904231324,0.739476302703791,0.8800001744367814,0.8403138137751751,True,1
Kalacha Beach,"Kalacha Beach, Goa, India",4.5,190.0,ChIJ20Jku7XvvzsRPk38pE7DnSw,"natural_feature, establishment",Pernem,15.6977812,73.6971985,,,['beaches'],13.288219817731221,0,1,0.875,0.8747695499610115,0.45369761075973786,0.706340774280502,0.8800001744367814,0.8026598116671682,True,1
Casino Pride,"Captain Of Ports Jetty, Casino Pride, Panaji, Goa 403001, India",4.1,17952.0,ChIJAQAAAJTAvzsRP4-RtdRQHng,"casino, tourist_attraction, night_club, bar, point_of_interest, establishment",Tiswadi (Panaji),15.5014739,73.8278952,,,"['beaches', 'nightlife']",13.300354933155806,0,1,0.7749999999999999,0.7750031183669889,0.846147993479855,0.8034610684121353,0.8800001744367814,0.9130237603945559,True,1
Dharohar : National Museum of Customs and GST,"GR2H+C75 Captain & Port, Avenida Dom João de Castro, opp. Jetty, Ozari, Panaji, Goa 403001, India",4.7,78.0,ChIJTz2sLQXBvzsRZHM8YsJ-kVk,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']",13.362325188215555,0,1,0.925,0.923809924589281,0.37743809003120227,0.7052611907660495,0.8800001744367814,0.8014330124621072,True,1
Dharohar: National Museum of Customs & GST,"GR2H+C75, Avenida Dom João de Castro, Opp. Jetty Captain & Port, Ozari, Panaji, Goa 403001, India",4.7,75.0,ChIJ6S4n7IjAvzsRdRnA6yvbsQk,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']",13.362325188215555,0,1,0.925,0.9237629479283315,0.3740938845326244,0.7038953225700486,0.8800001744367814,0.7998808898197736,True,1
Malson Shoes,"Souza Towers, opposite Garcia de Orta Garden, next to Petisco, Near Panjim Church, Altinho, Panaji, Goa 403001, India",4.1,600.0,ChIJQ-Iqz4jAvzsRuj6Z94O3VjI,"tourist_attraction, park, point_of_interest, establishment",Tiswadi (Panaji),15.4997434,73.8282138,,,"['historical', 'nature', 'religious']",13.4602129661165,0,1,0.7749999999999999,0.7750931514851134,0.552718222649282,0.6861431799507809,0.8800001744367814,0.7797080044784388,True,1
Goa State Museum,"Patto Centre Building, Adilshaha Palace, Old Secretariat, Panaji instead of, Patto, Panaji, Goa 403001, India",3.8,799.0,ChIJC_YOKJvAvzsRxHcRKHiw_JQ,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.5007546,73.829868,,,['historical'],13.507364163304006,0,1,0.7,0.7001637300531914,0.5774246926111358,0.6510681150763692,0.8800001744367814,0.7398499841128628,True,1
Gaspar Dias Fort Cannon,"FRM5+8HX, Miramar Cir, Miramar, Panaji, Goa 403001, India",3.9,9.0,ChIJubGBBADBvzsRlm-GIwNxcew,"point_of_interest, establishment",Tiswadi (Panaji),15.4833578,73.8089759,,,"['fort', 'historical']",13.57452343764608,0,1,0.725,0.7355984042553191,0.19890003244764673,0.5209190555322502,0.8800001744367814,0.5919533548566048,True,1
Majestic Pride Casino,"Majestic Pride Jetty at River Mandovi Near District And Sessions Court, 27, Rua 31 de Janeiro, Altinho, Panaji, Goa 403001, India",4.0,6939.0,ChIJjegsF0jBvzsRndaK4QiTcYY,"casino, lodging, restaurant, food, point_of_interest, establishment,nightlife",Tiswadi (Panaji),15.5004674,73.8316279,,,"['beaches', 'food', 'nightlife']",13.665258933902285,0,1,0.75,0.7500116691703967,0.7640465233165457,0.7556256108288564,0.8800001744367814,0.8586652966432339,True,1
"Kings Casino, Goa","Noah's Ark, RND Jetty, Dayanand Bandodkar Road, Panaji",4.0,343.0,ChIJBzL7FYbAvzsRLuvR1UiqR7c,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5003534,73.8318225,,,"['beaches', 'nightlife']",13.689088963876928,0,1,0.75,0.7502354187283523,0.5045215565328296,0.6519498738501432,0.8800001744367814,0.7408519825208045,True,1
Vasco Da Gama Old Residence,"E-250, Gomes Pereira Road, Altinho, Panaji, Goa 403001, India",3.1,15.0,ChIJEb44UADBvzsRXnmaqsZQs5A,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4981532,73.83186,,,['historical'],13.862168071295168,0,1,0.525,0.5441240026595745,0.23949950362112324,0.422274203044194,0.8800001744367814,0.47985695379487664,True,1
Archbishop's Palace,"FRRG+QF7, Altinho, Panaji, Goa 403001, India",4.6,201.0,ChIJK7CL6JHAvzsRcYYIaKrhVJw,"point_of_interest, establishment",Tiswadi (Panaji),15.491944,73.8261593,,,['historical'],13.939835235565905,0,1,0.8999999999999999,0.8996583368443226,0.4585344621861603,0.7232087869810577,0.8800001744367814,0.8218280041182112,True,1
Archdiocese of Goa & Daman,"Archbishop's House, Altinho, Panaji",4.6,33.0,ChIJUaDp2fK-vzsR-hP5gyIRAOc,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4917463,73.826237,,,"['historical', 'nature', 'religious']",13.961778701031562,0,1,0.8999999999999999,0.8979701188986232,0.3046112062925914,0.6606265538562105,0.8800001744367814,0.7507118442096054,True,1
Fontainhas old quarter,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,206.0,ChIJgxIsopzBvzsRCUcyNtt81KI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4955933,73.8314762,,,['historical'],14.034014789615098,0,1,0.8,0.8001496813649913,0.4606465768591685,0.6643484395626622,0.8800001744367814,0.7549412589467487,True,1
Goa Science Centre & Planetarium,"Marine Highway, Miramar, Panaji, Goa 403001, India",4.3,953.0,ChIJdeIJ_cLAvzsRv6JHTO2XsUI,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.4774432,73.8089382,,,['historical'],14.1268821120763,0,1,0.825,0.8250062725812926,0.5926322684079776,0.7320566709119666,0.8800001744367814,0.8318824156830403,True,1
Miramar Beach,"Miramar Cir, Miramar, Panaji, Goa 403002, India",4.3,484.0,ChIJRf6dutzAvzsRkvcEmavoYpo,"point_of_interest, establishment",Tiswadi (Panaji),15.4760717,73.8066496,,,['beaches'],14.130245065652929,0,1,0.825,0.8250123382320684,0.5341941189539894,0.7086850505208369,0.8800001744367814,0.8053237614122182,True,1
Mangrove Boardwalk,"Patto Centre, Panaji, Goa 403001, India",4.1,1224.0,ChIJ2cM03_jBvzsRXI4bnE6otDM,"museum, park, point_of_interest, establishment",Tiswadi (Panaji),15.4936894,73.8325406,,,"['historical', 'nature']",14.264979550537111,0,1,0.7749999999999999,0.775045701259227,0.6142303682452884,0.7107195680536516,0.8800001744367814,0.8076357126957697,True,1
National Flag mast,"FRWQ+485, Panaji - Farmagudi - Margao Hwy Bypass Rd, Patto Centre, Bambolim, Panaji, Goa 403001, India",5.0,8.0,ChIJZ3G-qP_BvzsRv6dY5BejKwo,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4952612,73.838359,,,['historical'],14.586817038827904,0,1,1.0,0.9812204491725768,0.18979886609040555,0.6646518159397083,0.8800001744367814,0.7552860047614189,True,1
Keri Beach,"PM6R+VQ5, Querim, Goa 403524, India",4.6,4445.0,ChIJ4ayK8NDvvzsR78k8dPh_ryw,"tourist_attraction, point_of_interest, establishment,beach",Pernem,15.7087743,73.6929842,,,['beaches'],14.591161575699127,0,1,0.8999999999999999,0.8999844768426795,0.7255812436364193,0.8302231835601754,0.8800001744367814,0.94343524885269,True,1
"Cabo View Point, Panjim","FQ5X+V23, Raj Bhavan Rd, Dona Paula Jetty, Panaji, Goa 403004, India",4.5,848.0,ChIJAZNVij_BvzsRdAHEnNaGR6o,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596433,73.7975451,,,"['beaches', 'scenic']",15.307913650215482,0,1,0.875,0.8749481555271533,0.5825598346256843,0.7579928271665657,0.8800001744367814,0.8613553146755875,True,1
aivão creek,"FQ5X+VF6, Aivão Beach Rd, Caranzalem, Dona Paula, Panaji, Goa 403004, India",4.5,11.0,ChIJnRvRiQrBvzsRPkEINzhZkHU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596692,73.7986398,,,['beaches'],15.3533531697047,0,1,0.875,0.8713320035460992,0.2146491848557644,0.6086588760699653,0.8800001744367814,0.6916576766129845,True,1
Querim Beach,"Querim Beach, Goa, India",4.6,1494.0,ChIJ4-pZ_tDvvzsRA_whdNQx120,"natural_feature, establishment",Bardez (Mapusa),15.7192093,73.6900414,,,['beaches'],15.789653312449405,0,1,0.8999999999999999,0.8999538354799685,0.631436236229799,0.7925467957799008,0.8800001744367814,0.9006211803164101,True,1
Fort Tiracol Goa,"Taluka, Pernem, Tiracol, Goa 403524, India",4.3,3778.0,ChIJp9s4gCfwvzsRMv-zSTSCEVY,"lodging, point_of_interest, establishment,fort",Bardez (Mapusa),15.7213751,73.686522,,,"['fort', 'historical']",16.145134745141355,0,1,0.825,0.8250015834989556,0.7115403798797557,0.7796171020512757,0.8800001744367814,0.8859283494463476,True,1
Forte de Tiracol,"PMCM+X4, Querim, Goa 403524, India",4.4,170.0,ChIJgWvbrUvxvzsRcF-cwddaVZo,"point_of_interest, establishment",Bardez (Mapusa),15.7213968,73.6865637,,,"['fort', 'historical']",16.14582763604872,0,1,0.8500000000000001,0.8498887955704866,0.4441429988124684,0.6875904768672793,0.8800001744367814,0.7813526597393593,True,1
Dona Paula View Point,"Dona Paula Jetty, Road, Dona Paula, Panaji, Goa 403004, India",4.1,47583.0,ChIJtW8AjS7HvzsRnnAZoefYMAg,"tourist_attraction, point_of_interest, establishment,viewpoint,sunset",Tiswadi (Panaji),15.4506125,73.8029961,,,"['beaches', 'photography', 'scenic']",16.463337238534127,0,1,0.7749999999999999,0.7750011765308202,0.9303471340994464,0.8371395595582707,0.8800001744367814,0.951294765474402,True,1
Vainguinim Beach,"Vainguinim Beach, Goa 403004, India",4.4,350.0,ChIJUw_oZjTHvzsRdEnG1K85mmg,"natural_feature, establishment",Mormugao (Vasco),15.4555962,73.8134175,,,['beaches'],16.4676828083144,0,1,0.8500000000000001,0.8499458234830577,0.5062616680542785,0.712472161311546,0.8800001744367814,0.8096272955485982,True,1
Corjuem Fort,"Off, Road, Corjuem, Aldona, Goa 403508, India",3.9,1078.0,ChIJi420u6uVvzsRqLpaRPrq6SI,"tourist_attraction, point_of_interest, establishment,historical,fort",Bicholim,15.5968001,73.8927884,,,"['fort', 'historical']",16.471784460702906,0,1,0.725,0.7250982243211799,0.6032680637618393,0.6763661600974435,0.8800001744367814,0.7685977568474144,True,1
Dona Paula Jetty Goa,"Dona Paula Jetty, Panaji, Goa 403004, India",4.3,85.0,ChIJNdY4U7nHvzsRfURbu9Uwoq4,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4505614,73.8036167,,,"['beaches', 'scenic']",16.49611146297123,0,1,0.825,0.8250695818901533,0.3847718047222679,0.6489504710229992,0.8800001744367814,0.7374435708928594,True,1
Anjuna beach,"HPMP+QRQ, Dmello Vaddo, Anjuna, Goa 403509, India",4.4,261.0,ChIJ0RksR4PpvzsR_JmuqKSOBSg,"point_of_interest, establishment",Bardez (Mapusa),15.5844512,73.7371005,,,['beaches'],0.2735857052757591,1,2,0.8500000000000001,0.8499274200097452,0.48337864084875204,0.7033079083453478,0.895085114987361,0.7857441673077972,True,0
