name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Shree Paikdev Temple,"6595+W24, Kotarli",4.9,37.0,ChIJc7LUSzCrvzsReEINfdTtYVs,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,15.219766,74.1575717,,,['religious'],15.594851444800314,0,1,0.9750000000000001,0.9725657894736843,0.3540806884533497,0.7251717490655505,0.9399996373056995,0.7714596051803748,True,1
Zariwada Spring Cortali,"647V+QGF, Kotarli",4.1,10.0,ChIJg69SJj2rvzsRKMZgKUW6HD4,"tourist_attraction, point_of_interest, establishment",Canacona,15.2147666,74.1425936,,,['nature'],15.671115324150836,0,1,0.7749999999999999,0.7847727272727272,0.23340984151296204,0.5642275729688211,0.9399996373056995,0.6002423305035035,True,1
Shree Ramnath Paikdev Temple,"64CX+F27, Sanguem, Goa 403704, India",4.4,7.0,ChIJ1b3e_TervzsR8fVtuMShjLE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2211117,74.1475365,,,['religious'],16.10838422063591,0,1,0.8500000000000001,0.8540625000000002,0.2024117258934903,0.5934021903573963,0.9399996373056995,0.6312791694880352,True,1
"Shree Ramnath Damodar Sansthaan, Goa","Zambaulim, Quepem, Goa 403705, India",4.8,1595.0,ChIJdz1rKzxTvjsRwaH6hzHpmN0,"hindu_temple, place_of_worship, point_of_interest, establishment",Canacona,15.1866463,74.0949954,,,"['nature', 'religious']",16.110044178909654,0,1,0.95,0.9499577067669173,0.7179034471567453,0.8571360029228484,0.9399996373056995,0.9118471634517208,True,1
Vithal Mandir,"65J2+9PP, Sanguem Rd, Bamansai, Sanguem, Goa 403704, India",4.9,25.0,ChIJxWtzXT6rvzsRBRZt0Q6PdP8,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2309646,74.1518249,,,['religious'],16.97253106588288,0,1,0.9750000000000001,0.9714423076923078,0.31714137193574987,0.7097219333896846,0.9399996373056995,0.7550236247153724,True,1
Sangameshwar Temple,"64MX+4M2, Sanguem Rd, Sanguem, Goa 403704, India",4.5,45.0,ChIJ8dn23j-rvzsRSwCC4dKC7_E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2327554,74.1491559,,,['religious'],17.2558674840869,0,1,0.875,0.8751630434782608,0.37267790286837443,0.6741689872343062,0.9399996373056995,0.7172013269778084,True,1
Chapoli Waterfall Canacona South Goa,"23M2+7CH, Chapoli, Canacona, Mallikarjun, Goa 403702, India",5.0,4.0,ChIJZ60NMgBRvjsRsumez_C2uNk,"tourist_attraction, point_of_interest, establishment",Canacona,15.033731,74.050117,,,"['nature', 'shopping']",17.518149157191903,0,1,1.0,0.9765,0.15666182436224496,0.648564729744898,0.9399996373056995,0.6899627446706947,True,1
Saraswati temple vakarwada,"64PX+H4, Sanguem, Goa 403706, India",5.0,1.0,ChIJBy4eKYGrvzsRfpZ6sU6qqEw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2364551,74.1465475,,,['religious'],17.7382719528372,0,1,1.0,0.9412499999999999,0.0674705752978301,0.5917382301191321,0.9399996373056995,0.629508998338785,True,1
Shri Someshwara Temple (Shirvoi),"634V+M2G, Sirvoi, Goa 403705, India",4.6,178.0,ChIJUY8g0cysvzsRjgopSc2xGkw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2066842,74.0925928,,,['religious'],17.890035047509066,0,1,0.8999999999999999,0.8999022346368714,0.5049373559149969,0.7419162831481215,0.9399996373056995,0.7892729461839582,True,1
Shree Kalnath Temple Marangan Mugoli sanguem Goa,"65V3+J4G, Marangan Mugoli, Sanguem, Muguli, Goa 403704, India",4.9,11.0,ChIJOZGixaWrvzsRNVPxKIycoo0,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.24406,74.1528377,,,['religious'],18.32145631749595,0,1,0.9750000000000001,0.9672916666666667,0.24187948234480408,0.6771267929379217,0.9399996373056995,0.7203479300042662,True,1
Saibaba Temple,"65W2+282, Sanguem Rd, Bazaarwado, Sanguem, Muguli, Goa 403706, India",4.6,12.0,ChIJA8OQBj-rvzsRY5gn7547GAE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2450243,74.1507733,,,"['religious', 'shopping']",18.49072922363946,0,1,0.8999999999999999,0.898653846153846,0.24967079663791977,0.6390606263474755,0.9399996373056995,0.6798519924743812,True,1
River queen boat trip and kayaking by Tulsidas ji,"X3V5+JFR, Canacona, Poingunin, Goa 403702, India",5.0,5.0,ChIJ9dbnRgBbvjsRy72DZZVaiWo,"tourist_attraction, point_of_interest, establishment",Canacona,14.9941098,74.0586288,,,['adventure'],18.681692080479042,0,1,1.0,0.9804166666666667,0.17440890704697395,0.6580135628187896,0.9399996373056995,0.7000146986277991,True,1
Padi Waterfall,"32QH+MCR, Khede, Goa 403703, India",3.8,242.0,ChIJ7RTi_T5PvjsR9iI0nYgw074,"park, point_of_interest, establishment",Canacona,15.0892446,74.0285175,,,['nature'],18.81374621913353,0,1,0.7,0.7007510288065844,0.5346916587457193,0.6343272807822383,0.9399996373056995,0.6748165165258966,True,1
Somnath Temple,"529V+7M8, Adne, Cavorem, Goa 403703, India",4.0,27.0,ChIJKVfs0Y9SvjsRCZcavQ_xmCI,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1682596,74.0444539,,,['religious'],19.34952406662522,0,1,0.75,0.7547321428571429,0.32435500225208175,0.5825812866151183,0.9399996373056995,0.6197675653205127,True,1
Quepem Dam,"636G+M5F, Quepem",4.1,385.0,ChIJAQBkkymtvzsRfsDLIjF64Gw,"tourist_attraction, point_of_interest, establishment",Canacona,15.2116832,74.0754267,,,['nature'],19.558445315079805,0,1,0.7749999999999999,0.7752784974093263,0.5797380195263662,0.6970623062561423,0.9399996373056995,0.7415559310789915,True,1
Palácio do Deão,"Church, Opposite Holy Cross, Quepem, Goa 403705, India",4.4,730.0,ChIJ2ZYd-yitvzsRyJPT1dp816c,"tourist_attraction, restaurant, food, museum, point_of_interest, establishment",Quepem,15.2135835,74.0736286,,,"['food', 'historical', 'religious']",19.84433637532062,0,1,0.8500000000000001,0.850044459644323,0.641896674125753,0.7667853454368949,0.9399996373056995,0.8157294056354267,True,1
Ambaulim Church,"6323+2X7, Ambavali, Diyanv, Goa 403705, India",4.6,75.0,ChIJy7dnZspSvjsRgzV3GQBF8C8,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2000456,74.0549115,,,['religious'],20.341428233545123,0,1,0.8999999999999999,0.8997697368421052,0.42155126375117985,0.708482347605735,0.9399996373056995,0.7537049159257578,True,1
Near Mahadev Temple,"64X5+JXM, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India",4.7,50.0,ChIJl3hT5IisvzsR2CFO_Htxpzg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2491399,74.1099441,,,['religious'],20.669634221745408,0,1,0.925,0.9241666666666667,0.3827218011568075,0.707588720462723,0.9399996373056995,0.7527542483855304,True,1
Tiger Waterfall,"75FM+96, Dudal, Goa 403704, India",3.9,8.0,ChIJ-2LnZACrvzsRL-L7iYn3oAU,"tourist_attraction, point_of_interest, establishment, waterfall, trekking, peaceful, adventure, wildlife exploration",Sanguem,15.2734367,74.1831127,,,"['adventure', 'nature', 'peaceful']",20.872390758584835,0,1,0.725,0.7424999999999999,0.21387666349828777,0.531050665399315,0.9399996373056995,0.5649477343645088,True,1
Palolem Kayaking Spot,"10, Ourem Rd, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.6,18.0,ChIJzdM4Sz9FvjsRgR61wBTungc,"tourist_attraction, point_of_interest, establishment",Canacona,15.0076952,74.0261434,,,['adventure'],21.000414992788556,0,1,0.8999999999999999,0.8990789473684209,0.2866101131555196,0.6540914136832603,0.9399996373056995,0.6958421979375101,True,1
Parental Umbrage - A Boat Trip Adventure,"near Lalit Resort, Rajbag, Tarir, Canacona, Chauri, Goa 403702, India",4.9,26.0,ChIJ1WgQ57tbvjsRJWv2aHVT1J8,"tourist_attraction, point_of_interest, establishment",Canacona,14.9855084,74.0383984,,,['adventure'],21.02543766445993,0,1,0.9750000000000001,0.971574074074074,0.3208149952474316,0.7112704425434171,0.9399996373056995,0.7566709755145397,True,1
Palolem Beach,"Palolem Beach, Goa, India",4.6,28949.0,ChIJuwJb0FFFvjsR9bsPS33GGx4,"natural_feature, establishment, beach, relaxation, scenic, nightlife, water sports",Canacona,15.0099648,74.0232186,,,"['adventure', 'beaches', 'nightlife', 'relaxation', 'scenic', 'water sports']",21.18291292594619,0,1,0.8999999999999999,0.899999395509499,1.0,0.9399996373056995,0.9399996373056995,1.0,True,1
Dolphin Boat trip and kayaking,"beach, Palolem, Canacona, Goa 403702, India",4.0,52.0,ChIJ7RmQzOFFvjsRij98A3qs2rA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0114217,74.0213312,,,"['adventure', 'beaches']",21.304229448647117,0,1,0.75,0.7525000000000001,0.38646608832958756,0.606086435331835,0.9399996373056995,0.6447730523269641,True,1
All day kayak adventure,"Palolem Down St, Palolem, Canacona, Goa 403702, India",4.8,13.0,ChIJ5wuzXnZFvjsRjEUe0CzKj9k,"tourist_attraction, point_of_interest, establishment",Canacona,15.0114947,74.0211434,,,['adventure'],21.31957960212341,0,1,0.95,0.9451785714285714,0.2568844269542516,0.6698609136388435,0.9399996373056995,0.7126182681930083,True,1
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']",21.49471593055903,0,1,0.8500000000000001,0.8511206896551725,0.3277707725271825,0.6417807228039765,0.9399996373056995,0.6827457132254844,True,1
Sansthan Maruti Temple,"7444+CPW, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India",4.8,80.0,ChIJwatO12OsvzsRrAARh7_VnRs,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2561103,74.1068441,,,['religious'],21.508700959067713,0,1,0.95,0.9491666666666666,0.42775332699657553,0.7406013307986301,0.9399996373056995,0.7878740601660227,True,1
"Damodara Temple Loliem, South Goa","Shri Damodar Vidyalaya, Loliem, Goa 403728, India",4.4,81.0,ChIJQci9InpbvjsR81FrhPgDM7s,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,14.942263,74.0704844,,,"['nature', 'religious']",21.51870611261828,0,1,0.8500000000000001,0.8503963414634147,0.42894769123745513,0.6818168813730309,0.9399996373056995,0.7253373877114546,True,1
Backwaters Palolem,"Canacona, Goa 403702, India",4.6,473.0,ChIJ60HZJlpFvjsRKWwSX-EWbsQ,"tourist_attraction, point_of_interest, establishment,viewpoint,nature",Canacona,15.0135625,74.0163125,,,"['nature', 'scenic']",21.71024794811107,0,1,0.8999999999999999,0.8999630801687762,0.599728620677869,0.7798692963724133,0.9399996373056995,0.8296485077459559,True,1
Palolem boat kayaking backwater,"Beach, near st.cruz chapel, Palolem, Canacona, Goa 403702, India",4.9,107.0,ChIJRwiKArBFvjsRWln8gzgJsjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0130747,74.0159922,,,"['adventure', 'beaches', 'religious']",21.76252706292147,0,1,0.9750000000000001,0.9741435185185185,0.4557561458430918,0.7667885694483478,0.9399996373056995,0.8157328354361681,True,1
Ruins of Lakshmi Narayana Swamy Temple,"452V+P96, Vichundrem, Digali, Goa 403704, India",4.6,21.0,ChIJl5gSxGpWvjsRoE1V_M81zJk,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1017751,74.1933999,,,"['historical', 'religious']",2.0024144856490893,1,2,0.8999999999999999,0.8992045454545454,0.4389805057488243,0.715114929572257,0.9549776902887139,0.748828937936822,True,0
Shree Chandreshwar Temple,"453W+XFM, Vichundrem, Digali, Goa 403704, India",4.8,13.0,ChIJuzQSlxRWvjsRzAZkvTWQDJ4,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Sanguem,15.1049457,74.1961618,,,['religious'],2.1769468750067453,1,2,0.95,0.9451785714285714,0.37479094471704244,0.7170235207439598,0.9549776902887139,0.7508275094124821,True,1
Netravali Wildlife Sanctuary,"36MJ+FR7, Unnamed Road, Neturlim, Netravli, Goa 403704, India",4.5,664.0,ChIJrV85rh75vjsRUHVODTEwKkY,"park, point_of_interest, establishment, wildlife sanctuary, wildlife exploration, trekking, scenic, peaceful",Ponda,15.0836711,74.2320539,,,"['adventure', 'nature', 'peaceful', 'scenic']",3.05995130548187,1,2,0.875,0.8750112781954887,0.9230801082226373,0.8942388102063481,0.9549776902887139,0.9363975926348573,True,1
Savri Waterfall Parking,"368M+2M, Neturlim, Netravli, Goa 403704, India",4.4,54.0,ChIJjxWfjs35vjsRqyfLAyrfN1I,"tourist_attraction, point_of_interest, establishment, scenic, short visit",Sanguem,15.0666853,74.2341689,,,"['nature', 'scenic']",3.9587527884471467,1,2,0.8500000000000001,0.8505909090909092,0.5691093457633194,0.7379982837598733,0.9549776902887139,0.7727911251379681,True,1
Neturlem Waterfall (Savri),"366J+FQM, Neturlim, Netravli, Goa 403704, India",4.7,1142.0,ChIJ9WBFt234vjsR5aNM4Prx2cA,"tourist_attraction, park, point_of_interest, establishment,waterfall,nature",Dharbandora,15.0612063,74.2319242,,,['nature'],4.153251615867106,1,2,0.925,0.9249628171478566,1.0,0.9549776902887139,0.9549776902887139,1.0,True,1
Mountain Top Ambe Forest Checkpost,"3578+7PG, Unnamed Road, Mangal, Goa 403704, India",3.8,12.0,ChIJUyqTjzRXvjsRStsomulWLSs,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0631936,74.1668166,,,['nature'],4.7533662016338605,1,2,0.7,0.7140384615384616,0.36426635452232814,0.5741296187320082,0.9549776902887139,0.6011968913728595,True,1
Hidden Waterfall,"25XG+WVJ, Mangal, Goa 403702, India",5.0,1.0,ChIJQY6pAgBXvjsRZFGL41GIuXo,"park, point_of_interest, establishment",Dharbandora,15.0498253,74.1771558,,,['nature'],5.003496706489517,1,2,1.0,0.9412499999999999,0.0984386673660817,0.6041254669464327,0.9549776902887139,0.6326068902864005,True,1
Aqueous Spice Farm,"Tilamol – Rivona – Colomb – Curdi (Zambaulim), Kurpe, Goa 403704, India",4.7,31.0,ChIJmf2RnZdVvjsRSUKaYz2KxGE,"park, point_of_interest, establishment",Sanguem,15.1241694,74.1742121,,,"['food', 'nature']",5.227414022298859,1,2,0.925,0.923671875,0.49219333683040856,0.7510804597321634,0.9549776902887139,0.7864900587416789,True,1
Ravna Dongar,"26R9+QRM, Cotigao, Goa 403704, India",4.4,7.0,ChIJ2dEzQ0P5vjsRtr_GXnNtIvo,"park, point_of_interest, establishment",Dharbandora,15.0419619,74.2195388,,,['nature'],5.2650176254417405,1,2,0.8500000000000001,0.8540625000000002,0.2953160020982451,0.6305639008392981,0.9549776902887139,0.660291761002985,True,1
Bharsa Waterfall,"3566+62Q, Unnamed Road, Gaundongren, Goa 403704, India",4.4,10.0,ChIJrQVFRDdXvjsRmCeuMjk2IGg,"tourist_attraction, point_of_interest, establishment, trekking, waterfall, scenic, moderately crowded",Sanguem,15.0605999,74.1601111,,,"['adventure', 'nature', 'scenic']",5.515177620829783,1,2,0.8500000000000001,0.8529545454545455,0.34054183838274255,0.6479894626258242,0.9549776902887139,0.6785388488289403,True,1
Bamanbudo Waterfall,"3565+2RC, MDR34, Gaundongren, Goa 403704, India",4.4,1121.0,ChIJ6xFV8hFXvjsRKITFFevXu9A,"tourist_attraction, point_of_interest, establishment,waterfall",Sanguem,15.0600515,74.1595025,,,['nature'],5.602898869328333,1,2,0.8500000000000001,0.8500289661319074,0.9973664971460886,0.9089639785375798,0.9549776902887139,0.9518169772770053,True,1
Mainapi Waterfall Netravali,"3794+VGF, Neturlim, Netravli, Goa 403704, India",4.7,401.0,ChIJU3FMEfr5vjsRjKsNl2jWNx0,"tourist_attraction, zoo, park, point_of_interest, establishment",Sanguem,15.0696893,74.2563011,,,['nature'],5.955284897435922,1,2,0.925,0.9248942786069652,0.8515979997947412,0.8955757670820755,0.9549776902887139,0.937797580183596,True,1
Don Bosco Dam,"446X+9P, Sulcorna",4.7,6.0,ChIJVyyky2pXvjsR4EMSBhEtkfQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.1109173,74.1493259,,,['nature'],6.428136527185782,1,2,0.925,0.9189285714285713,0.27635227735096074,0.6618980537975271,0.9549776902887139,0.6931031588784221,True,1
Badsarem hills,"25W5+HV8, Gaundongren, Goa 403702, India",4.5,6.0,ChIJs4_3_UlXvjsRKdM7oywQCSA,"park, point_of_interest, establishment",Sanguem,15.0464227,74.1597144,,,['nature'],6.518027157181309,1,2,0.875,0.8760714285714285,0.27635227735096074,0.6361837680832414,0.9549776902887139,0.6661765762202329,True,1
Avali waterfall,"25P8+XX, Gaundongren, Goa 403702, India",4.9,8.0,ChIJd7bCNWpXvjsRwLVIgem8sbI,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, relaxation, peaceful",Sanguem,15.037483,74.167388,,,"['nature', 'peaceful', 'relaxation', 'scenic']",6.729493086838955,1,2,0.9750000000000001,0.9647222222222223,0.3120431927924059,0.7036506104502956,0.9549776902887139,0.7368241348523694,True,1
Strawberry Plantation,"26RX+XRM, Verlen, Goa 403704, India",4.5,191.0,ChIJpz2-MCT4vjsRIj_1cnk3YWE,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0424651,74.2495537,,,"['food', 'nature']",6.963417455202343,1,2,0.875,0.8750390625,0.7466536005926931,0.8236848777370771,0.9549776902887139,0.8625174034045301,True,1
Kuske Waterfall,"26C5+MFM, Cotigao, Goa 403702, India",4.4,295.0,ChIJodX_ocdZvjsR3ISyT9zV_zY,"tourist_attraction, point_of_interest, establishment,waterfall,nature,adventure,trek",Dharbandora,15.0217083,74.2086604,,,"['adventure', 'nature']",7.255492969654707,1,2,0.8500000000000001,0.8501097972972973,0.8081276491165081,0.8333169380249816,0.9549776902887139,0.8726035660299549,True,1
Bhupar waterfall,"342J+242, Gaundongren, Goa 403702, India",4.5,45.0,ChIJk_ptmkdXvjsRUtzKIBsmquc,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0505185,74.1302594,,,['nature'],8.86020310588307,1,2,0.875,0.8751630434782608,0.54373207806824,0.7425906573142524,0.9549776902887139,0.7776000055977732,True,1
Aai Waterfall,"342J+63C, Gaundongren, Goa 403702, India",4.6,19.0,ChIJwRihDD5XvjsRz2DsLdu_FIE,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, adventure, peaceful",Sanguem,15.0505657,74.1301421,,,"['adventure', 'nature', 'peaceful', 'scenic']",8.869034198568789,1,2,0.8999999999999999,0.8991249999999998,0.42544484211274025,0.709652936845096,0.9549776902887139,0.743109440211687,True,1
Shri Someshwara Temple,"558P+6QF, Kurdi, Goa 403704, India",4.8,298.0,ChIJk5UIF6dVvjsRTl0kyAoov1M,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1655655,74.1869144,,,['religious'],8.944154855704696,1,2,0.95,0.9497742474916387,0.8095597652244864,0.8936884545847779,0.9549776902887139,0.935821290562917,True,1
Colomba Spring pond,"44XM+R46, Major District Road 36, Kolamba",4.0,4.0,ChIJLzvIN8NVvjsReliWVyBbf0E,"tourist_attraction, point_of_interest, establishment",Canacona,15.1495311,74.1327804,,,['nature'],10.32934373304018,1,2,0.75,0.7765000000000001,0.22856750738057685,0.5573270029522308,0.9549776902887139,0.583602118269105,True,1
Shri Shantadurga Temple Colomba,"542J+2CP, Kolamba, Goa 403705, India",4.6,23.0,ChIJDaU1w3BUvjsRxG597Yzaiwg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1501101,74.1310663,,,['religious'],10.508786898689683,1,2,0.8999999999999999,0.8992708333333332,0.4513375984944481,0.7200975393977792,0.9549776902887139,0.7540464523103942,True,1
Blue Waterfall,"Aki waterfall, Rivona, Goa 403705, India",4.0,102.0,ChIJuaO9M-9TvjsRGDUSPRk93AM,"park, point_of_interest, establishment",Canacona,15.137164,74.117323,,,['nature'],10.836640323003495,1,2,0.75,0.7512864077669903,0.6582102012385188,0.7140559251556017,0.9549776902887139,0.7477200068828043,True,1
Chal Waterfall,"3454+8RC Chall Gaondongrim, Canacona, Vaul, Goa 403702, India",3.4,5.0,ChIJaUjBrFZRvjsR3C_EFiB_hUM,"tourist_attraction, point_of_interest, establishment, adventure, waterfall, trekking, scenic",Sanguem,15.0583155,74.1070181,,,"['adventure', 'nature', 'scenic']",10.856353138151457,1,2,0.6,0.6470833333333332,0.25446026376228464,0.4900341055049138,0.9549776902887139,0.5131367051692737,True,1
Rivona Small Dam,"5439+J7H, Rivona",4.5,11.0,ChIJcb9OYkNTvjsRnTLtSenPZQg,"tourist_attraction, point_of_interest, establishment",Canacona,15.1540738,74.1182468,,,"['nature', 'shopping']",11.840513862412646,1,2,0.875,0.8756249999999999,0.35289893112836634,0.6665345724513465,0.9549776902887139,0.697958265653134,True,1
Cotigao Wildlife Sanctuary,"X6G4+CF8, Canacona Taluka, Cotigao, Goa 403702, India",4.3,742.0,ChIJd80W8otYvjsRt2iX35P2fJM,"zoo, tourist_attraction, park, point_of_interest, establishment,wildlife,nature",Dharbandora,14.9760305,74.2061931,,,['nature'],12.318165003756455,1,2,0.825,0.8250773889636608,0.9388310697282927,0.8705788612695136,0.9549776902887139,0.9116221982173379,True,1
Dragon Waterfall aka Agnela Fond,"626V+65V, Deao, Quepem, Talewada, Goa 403705, India",4.3,6.0,ChIJQ9YzN7WtvzsR74ssFkb3oXA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2106197,74.042919,,,['nature'],22.08023949769872,2,3,0.825,0.8332142857142856,0.18817074307141857,0.5751968686571387,0.9399996611044766,0.6119117830120241,True,0
Dragon Waterfall Ambaulim,"Ambavali, Talewada, Goa 403705, India",3.8,100.0,ChIJ7YL7gEutvzsRKDVO4piFCOY,"park, point_of_interest, establishment",Sanguem,15.2107335,74.0429012,,,['nature'],22.08962239476823,2,3,0.7,0.7018069306930692,0.44628507510471066,0.5995981884577257,0.9399996611044766,0.6378706432225864,True,1
