name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories
The Southern Deck - Beach Bar & Bistro,"Near, Beach, Benaulim, Goa 403708, India",4.4,7079.0,ChIJjwB9emy0vzsRLgJZtqxrAEk,"restaurant, bar, point_of_interest, food, establishment",Salcete (Margao),15.2582826,73.9191702,,,"['beaches', 'food', 'nightlife']"
Beleza By The Beach,"Beach, Thondwaddo, Colva, Betalbatim, Goa 403713, India",4.4,5467.0,ChIJxx0huJi2vzsRCCzSzaoBTR4,"lodging, point_of_interest, establishment",Salcete (Margao),15.2908882,73.9117496,,,['beaches']
Mae De Deus Church,"GQWP+R47, Chogm Rd, Muddavaddi, Saligao, Goa 403511, India",4.4,3887.0,ChIJFbog2NfBvzsRlZ2Ry-UD8g0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Bardez (Mapusa),15.5470308,73.7853113,,,"['historical', 'religious']"
Bogmalo Beach,"Bogmalo Beach, Bogmalo, Goa 403806, India",4.4,2435.0,ChIJWw10cf3HvzsRnMktzbQW5J0,"natural_feature, establishment",Mormugao (Vasco),15.3698038,73.8336358,,,['beaches']
Chhatrapati Shivaji Maharaj Fort छत्रपती शिवाजीचो किल्लो,"CX7Q+3MV, Donshiwado, Bandoda, Bandiwada, Goa 403401, India",4.4,1652.0,ChIJnVBfyvC6vzsRA1Clf2FdZ5E,"tourist_attraction, point_of_interest, establishment",Ponda,15.4127367,73.9891712,,,"['fort', 'historical']"
C’ Roque Beach Resort,"near Kentuckee Seafood Restaurant, Colva, Sernabatim, Goa 403708, India",4.4,1570.0,ChIJgS3f5Ba0vzsR2iJDWESF0fw,"lodging, point_of_interest, establishment",Salcete (Margao),15.2693915,73.9160508,,,"['beaches', 'food']"
Thalassa Beach Boutique Resort,"251/4 Village Mandrem, Taluka, Pernem, Ashvem, Goa 403512, India",4.4,1181.0,ChIJ35vRwdrvvzsRO2pDE6PEySM,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6416115,73.7192854,,,"['beaches', 'food']"
Trinity Beach,"Trinity Beach, Benaulim, Goa 403716, India",4.4,1157.0,ChIJwZH0d2W0vzsRQLIaNRHudPU,"natural_feature, establishment",Salcete (Margao),15.2497911,73.9213693,,,['beaches']
"Viceroys Arch, Goa","Old Goa, Goa 403402, India",4.4,1143.0,ChIJrRLnXou-vzsRTmy-Yn5wi5A,"tourist_attraction, point_of_interest, establishment,historical",Salcete (Margao),15.5057585,73.9137064,,,['historical']
Church of Our Lady of Grace,"Old Goa, Goa 403402, India",4.4,1139.0,ChIJxapT8fG-vzsRv5zxNSl-WWI,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5002453,73.9061058,,,"['historical', 'religious']"
S2 Beach Shack and Cottages,"Gawde Wada, Morjim, Ashvem Loto Beach, Goa 403512, India",4.4,1001.0,ChIJoV4QxcruvzsRCcyTzd4SrPE,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6341112,73.7223019,,,"['beaches', 'food']"
Palm Grove Beach Resort,"Ashvem Beach, Mandrem, Goa 403527, India",4.4,890.0,ChIJAQAAAIzuvzsRl0tqGeguwkc,"lodging, point_of_interest, establishment",Pernem,15.647245,73.7169639,,,['beaches']
Palácio do Deão,"Church, Opposite Holy Cross, Quepem, Goa 403705, India",4.4,730.0,ChIJ2ZYd-yitvzsRyJPT1dp816c,"tourist_attraction, restaurant, food, museum, point_of_interest, establishment",Quepem,15.2135835,74.0736286,,,"['food', 'historical', 'religious']"
Buttress Of The Church Of Santa Monica,"GW24+9VR, Convent of Santa Monica,, Old Goa, Goa 403402, India",4.4,552.0,ChIJT-kKI_K-vzsRoSkEmd7AExU,"point_of_interest, establishment",Salcete (Margao),15.5009998,73.9071469,,,"['historical', 'religious']"
Honeymoon beach,"2XCX+P4, Agonda, Devalkajjan, Goa 403702, India",4.4,463.0,ChIJAaID1HZPvjsRpG_rt1HF_vo,"tourist_attraction, point_of_interest, establishment,beach",Canacona,15.0218547,73.9977915,,,['beaches']
Museum Of Christian Art,"Monte Santo (Holy Hill, next to St. Augustine Tower, Old Goa, Goa 403402, India",4.4,437.0,ChIJAQAAAIO-vzsRAl-vdrBfS3U,"museum, tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.5011002,73.9069769,,,['historical']
St. Estevam Fort,"St Estevam, Jua, St Estevam Island, Goa 403106, India",4.4,399.0,ChIJq6pa8MG9vzsR7Ku-9sMcN1U,"tourist_attraction, point_of_interest, establishment",Ponda,15.5360191,73.9543531,,,"['fort', 'historical']"
Zalor Beach,"6W3M+JJG, Fatrade, Orlim, Goa 403721, India",4.4,359.0,ChIJNbd806e0vzsRx05ONjEW9Nk,"point_of_interest, establishment",Salcete (Margao),15.2040535,73.9340749,,,['beaches']
Vainguinim Beach,"Vainguinim Beach, Goa 403004, India",4.4,350.0,ChIJUw_oZjTHvzsRdEnG1K85mmg,"natural_feature, establishment",Mormugao (Vasco),15.4555962,73.8134175,,,['beaches']
Anjuna beach,"HPMP+QRQ, Dmello Vaddo, Anjuna, Goa 403509, India",4.4,261.0,ChIJ0RksR4PpvzsR_JmuqKSOBSg,"point_of_interest, establishment",Bardez (Mapusa),15.5844512,73.7371005,,,['beaches']
Rachol Historical Fort Gate,"Fr. Agnelo Rd, Rachol, Goa 403719, India",4.4,253.0,ChIJL8W_HpSxvzsRaq2Kt6ZU8x4,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3085464,74.000897,,,"['fort', 'historical']"
The Cross Of Basilica Bom Jesus,"GW26+9V7 Bom Jesus church, Ella, Old Goa, Goa 403402, India",4.4,252.0,ChIJw8S7tfK-vzsR5NDN4VhVNjg,"landmark, point_of_interest, establishment",Salcete (Margao),15.5009092,73.9121616,,,"['historical', 'religious']"
Anjuna sand Beach,"4241a, Calangute - Arpora Rd, Agar Vaddo, Prabhu wada, Calangute, Anjuna, Goa 403509, India",4.4,236.0,ChIJM8kiU6rrvzsRBj870doD4-E,"point_of_interest, establishment,beach,nature,nightlife",Pernem,15.5724968,73.7413421,,,"['beaches', 'nature', 'nightlife']"
Fort Aguda Beach Resort,"Umtta Vaddo, Calangute, Goa 403516, India",4.4,198.0,ChIJv6ZPU-LBvzsReAh985eXiYE,"lodging, point_of_interest, establishment",Bardez (Mapusa),15.5426013,73.762876,,,"['beaches', 'fort', 'historical']"
Anjuna Beach Sandsite,"monteiro wado, Anjuna, Goa 403509, India",4.4,181.0,ChIJD8n3tKjpvzsRcIZe_ycntKI,"lodging, point_of_interest, establishment",Pernem,15.5738534,73.7407517,,,['beaches']
Forte de Tiracol,"PMCM+X4, Querim, Goa 403524, India",4.4,170.0,ChIJgWvbrUvxvzsRcF-cwddaVZo,"point_of_interest, establishment",Bardez (Mapusa),15.7213968,73.6865637,,,"['fort', 'historical']"
Aguada View Point,"FQVM+953, Aguada Fort Area, Candolim, Goa 403515, India",4.4,168.0,ChIJSUuhlzHBvzsRzFgI7YQUpCU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493377,73.782929,,,"['fort', 'historical', 'scenic']"
Igreja de Nossa Senhora de Lourdes,"8WG7+2CJ, Utorda Beach Rd, Near, Seraulim Railway Station, Utorda, Goa 403713, India",4.4,145.0,ChIJAarbPd62vzsRmRDHG61rkt0,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3250982,73.9135238,,,"['beaches', 'religious']"
Little Beach,"4W9R+C5W, Nakeri, Goa 403703, India",4.4,133.0,ChIJETKcN2FNvjsREyHB_IGxQ8g,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1186105,73.9404643,,,['beaches']
Siridao seashore,"CVJ6+2W6, Siridao, Goa 403108, India",4.4,117.0,ChIJi7O8aGO5vzsRVSySVra0fMU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4300495,73.8622689,,,['beaches']
Bogmalo beach,"9V82+W9, Dabolim, Bogmalo, Goa 403806, India",4.4,113.0,ChIJ7bvk4Ri3vzsRd3ebxCUBpG0,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3692522,73.8347112,,,['beaches']
Sankval Beach,"9VC8+4PM, Sancoale, Goa 403806, India",4.4,97.0,ChIJCykkqXy3vzsROgn8KsepF3Q,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3703384,73.8667957,,,['beaches']
Vagator Beach Cross,"HPXM+R2W, Bardez, Anjuna, Goa, India",4.4,74.0,ChIJ1RrC1nHpvzsRC-6IN8mKVNc,"point_of_interest, establishment",Bardez (Mapusa),15.5996173,73.7325904,,,"['beaches', 'nightlife']"
Little Vagator Beach,"HPVM+9RF, Ozran Beach, Small, near Vishwas Restaurant, Vagator, Goa 403509, India",4.4,57.0,ChIJ6ZnRqarpvzsRP9QN6TdJnbk,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.5932924,73.7341937,,,"['beaches', 'food', 'shopping']"
Pandolim beach,"7WP6+8CQ, Fatona, Colva, Goa 403708, India",4.4,52.0,ChIJQekDis-3vzsRBExkLpSmI7M,"point_of_interest, establishment",Salcete (Margao),15.2857776,73.9102663,,,['beaches']
Valor Beach,"9V7H+79, Consua, Goa 403712, India",4.4,33.0,ChIJ666TNqG3vzsRA-sPd0TohsU,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.363175,73.8783893,,,['beaches']
Vagator beach Goa india,"Vagator, Anjuna, Goa 403509, India",4.4,30.0,ChIJj20T8_3pvzsRxe68CHW8xFw,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.587991,73.7345501,,,['beaches']
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']"
Marjoram beach,"JPPC+3QF, Pernem, Gawde Vaddo, Morjim, Goa 403512, India",4.4,22.0,ChIJC6KWU_jvvzsRvpDEHPyr5-w,"tourist_attraction, point_of_interest, establishment",Pernem,15.634123,73.722051,,,['beaches']
Chandor fort,"7354+62V, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.4,10.0,ChIJzdTxVOStvzsR9srFXvoRiYc,"point_of_interest, establishment",Sanguem,15.2581211,74.0550595,,,"['fort', 'historical']"
"Calangute Beach, Goa","Calangute Beach Rd, Umtav Vado, Calangute, Goa 403516, India",4.3,100672.0,ChIJgQ9KpXTrvzsRccrngLKJ-bM,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.5447206,73.754669,,,['beaches']
Deltin Royale,"Fisheries Jetty Fisheries Building, Dayanand Bandodkar Marg, Patto Colony, Panaji, Goa 403001, India",4.3,30877.0,ChIJd1UvU43AvzsRbZivinLpPlA,"casino, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5016184,73.8274399,,,"['beaches', 'nightlife']"
Colva Beach,"Colva Beach, Goa, India",4.3,11483.0,ChIJo3Ithhi0vzsRNQmtLCAb3rU,"natural_feature, establishment, beach, relaxation, water sports, scenic",Salcete (Margao),15.2805316,73.9119945,,,"['adventure', 'beaches', 'relaxation', 'scenic', 'water sports']"
Velsao Beach,"9V3M+QG9, Consua, Goa 403712, India",4.3,4971.0,ChIJY6h2EJ-3vzsRB_haiJ7F51w,"tourist_attraction, point_of_interest, establishment,beach",Mormugao (Vasco),15.3544232,73.8838637,,,['beaches']
La Cabana Beach & Spa,"Ashvem Beach, Ashvem Wada, Mandrem, Goa 403527, India",4.3,4568.0,ChIJPw4jycjuvzsRB9S1HRzbLZ8,"lodging, point_of_interest, establishment",Pernem,15.6428474,73.7203813,,,['beaches']
Dolphin Point,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.3,4270.0,ChIJ78Pnrg7BvzsRDdqimlbAw_c,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4972198,73.781824,,,"['fort', 'historical', 'scenic']"
Goa Water Sports Activities and Boat Tours,"near Carvalho's Bar & Restaurant Old Petrol Pump, Calangute, Goa 403516, India",4.3,4234.0,ChIJuT9rLsHrvzsRdSNYqdI0qUQ,"travel_agency, school, point_of_interest, establishment,adventure",Bardez (Mapusa),15.5450466,73.7625115,,,"['adventure', 'food', 'historical', 'nightlife', 'water sports']"
Fort Tiracol Goa,"Taluka, Pernem, Tiracol, Goa 403524, India",4.3,3778.0,ChIJp9s4gCfwvzsRMv-zSTSCEVY,"lodging, point_of_interest, establishment,fort",Bardez (Mapusa),15.7213751,73.686522,,,"['fort', 'historical']"
Three Kings Chapel,"9W62+679, Muder, Cansaulim, Consua, Goa 403712, India",4.3,3020.0,ChIJE-lpKHC3vzsRDHehd03s_ik,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.3605246,73.9007519,,,"['historical', 'religious']"
Fort Aguada Lighthouse,"FQRF+RJG, Aguada - Siolim Rd, Sinquerium, Candolim, Aguada Fort Area, Goa, Candolim, Goa 403515, India",4.3,2481.0,ChIJTbWbIA3BvzsR-QwVIsn68-Y,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.4920574,73.7740664,,,"['fort', 'historical', 'scenic']"
Montego Bay Beach Village - Beach Resort In North Goa,"Vithaldas Waddo, Morjim, Goa 403512, India",4.3,2127.0,ChIJZ1Sh30vpvzsRn02K543oOMU,"bar, lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6279066,73.7285128,,,"['beaches', 'food', 'nightlife']"
Shiva's Face,"HPRM+XGJ Ozran Beach, Vagator, Goa 403509, India",4.3,1427.0,ChIJXZmiGnfpvzsRHiMVouy_NnE,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.5924547,73.7337776,,,"['beaches', 'scenic']"
Goa Science Centre & Planetarium,"Marine Highway, Miramar, Panaji, Goa 403001, India",4.3,953.0,ChIJdeIJ_cLAvzsRv6JHTO2XsUI,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.4774432,73.8089382,,,['historical']
Archaeological Museum of Goa,"GW36+797, behind Se Cathedral, Old Goa, Goa 403402, India",4.3,935.0,ChIJkRYoGPO-vzsRJtAbk3TQPEc,"tourist_attraction, museum, point_of_interest, establishment,historical",Salcete (Margao),15.503157,73.9109342,,,"['historical', 'religious']"
Candolim Beach Water Sports,"Candolim Rd, Candolim, Calangute, Goa 403516, India",4.3,934.0,ChIJB9aW60rBvzsRh8LHIhKk6fM,"school, travel_agency, store, point_of_interest, establishment,adventure",Bardez (Mapusa),15.5333171,73.7621735,,,"['adventure', 'beaches', 'shopping', 'water sports']"
Seashells beach,"Siridao, Goa 403108, India",4.3,742.0,ChIJhaMrnGi5vzsROP4xHUOrXxk,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4357505,73.8605905,,,['beaches']
Callgunte Beach,"Callgunte Beach, Near Calangute Beach, Calangute, Goa 403516, India",4.3,640.0,ChIJTYXuY_3BvzsRq4_IXSwnlic,"natural_feature, establishment",Bardez (Mapusa),15.5446641,73.7576483,,,['beaches']
Nuem Beach,"4W7P+2C9, Canaguinim, Goa, India",4.3,593.0,ChIJG1f1hPhLvjsR25vn_7pOw6M,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1125435,73.9361214,,,['beaches']
Baina Beach Sunset Point,"Ground floor, Menezes Souza Building, near Sanjivani Hospital, Baina, Vasco Da Gama, Mormugao, Goa 403802, India",4.3,568.0,ChIJv_vJElTHvzsR1UCX6rUIL4k,"tourist_attraction, point_of_interest, establishment",Mormugao (Vasco),15.3946396,73.8046205,,,"['beaches', 'photography']"
Aguada rocky Beach,"FQVH+43H, Goa 403001, India",4.3,501.0,ChIJk0OIhg7BvzsRy2mHWZCVDDY,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.4928118,73.7777471,,,['beaches']
Miramar Beach,"Miramar Cir, Miramar, Panaji, Goa 403002, India",4.3,484.0,ChIJRf6dutzAvzsRkvcEmavoYpo,"point_of_interest, establishment",Tiswadi (Panaji),15.4760717,73.8066496,,,['beaches']
Soneca Cola Beach Resort,"Cola Beach Rd, behind cola, Canacona, Kola, Goa 403702, India",4.3,481.0,ChIJ7V_1IP1PvjsRxC9dEyeFMwQ,"lodging, restaurant, point_of_interest, food, establishment",Canacona,15.0609485,73.9701669,,,"['beaches', 'food']"
Fernandes Heritage House,"Fort Area Salcette, Cotta Diasvaddo, Chandor, Guirdolim, Goa 403714, India",4.3,367.0,ChIJVd1h6pitvzsRpMu8Fjh2Paw,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2558395,74.0518574,,flag,"['fort', 'historical']"
Siridao Beach View,"CVR5+VP9, Tiswadi, Siridao, Goa 403108, India",4.3,294.0,ChIJ9RqAKby4vzsRUVLFLojS6gM,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4421588,73.8593677,,,"['beaches', 'scenic']"
Grandmother's Hole Beach,"Grandmother's Hole Beach, Goa, India",4.3,270.0,ChIJM8Wr1VbGvzsRYf0ap71yeoo,"natural_feature, establishment",Salcete (Margao),15.4049801,73.7865791,,,['beaches']
Cansaulim Beach,"8VVQ+QGQ, Cansaulim, Goa 403712, India",4.3,232.0,ChIJi07fkKC3vzsRbodJKvUTgSQ,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.3444647,73.8888727,,,['beaches']
Hansa Beach,"Hansa Beach, Vasco Da Gama, Goa, India",4.3,194.0,ChIJs18hiNzHvzsRbzenwLDrX9M,"natural_feature, establishment",Mormugao (Vasco),15.3761369,73.8137851,,,['beaches']
Capela de Santa Catarina de Alexandria,"GW36+953, Old Goa, Goa 403402, India",4.3,178.0,ChIJNcH7EPO-vzsRl1RKlSloJoI,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,historical,religious",Salcete (Margao),15.503375,73.910435,,,"['historical', 'religious']"
Dolphin View Point,"FQQ8+FX7, Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.3,132.0,ChIJrYOizHLBvzsRFGafpsTaR7o,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4886642,73.767433,,,"['fort', 'historical', 'scenic']"
Old Market Circle Clock Tower,"Margao - Ponda Hwy, Gawli Wada, Fatorda, Madgaon, Goa 403601, India",4.3,117.0,ChIJbckqcSmzvzsRCrTAlx_p9XM,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.2835176,73.9568694,,,"['food', 'historical', 'shopping']"
Ancient Kadamba Shri Shiva Temple/ Nandi Bull,"7353+6XW, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.3,92.0,ChIJ28ip8qKtvzsRlPcMLNDkz-E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.258105,74.0549473,,,"['historical', 'nature', 'religious']"
Dona Paula Jetty Goa,"Dona Paula Jetty, Panaji, Goa 403004, India",4.3,85.0,ChIJNdY4U7nHvzsRfURbu9Uwoq4,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4505614,73.8036167,,,"['beaches', 'scenic']"
Mill Stones of Gun Powder Factory,"GW36+43Q, Old Goa, Goa 403402, India",4.3,47.0,ChIJh0e2BPO-vzsReWmKgvI50V0,"point_of_interest, establishment",Salcete (Margao),15.5028285,73.9102318,,,['historical']
Reis Magos Fort Reception,"FRW5+VVP, Reis Magos, Verem, Goa 403109, India",4.3,20.0,ChIJHRjEbADBvzsRXU5We58fXGY,"point_of_interest, establishment",Tiswadi (Panaji),15.4972469,73.8094017,,,"['fort', 'historical']"
Nanuz Fort,"G46M+RX3, Birondem VP, Nanuz, Goa 403506, India",4.3,15.0,ChIJ1SRNWCihvzsRFgMn8LWWgpE,"point_of_interest, establishment",Sattari (Valpoi),15.5120017,74.1349164,,,"['fort', 'historical']"
Cola BEACH,"3X4C+FW4, Cola Beach Rd, Kola, Goa 403702, India",4.3,12.0,ChIJE5zySQBPvjsRQwQQfA_mt6I,"tourist_attraction, point_of_interest, establishment",Canacona,15.0561288,73.9723403,,,['beaches']
Palolem,"226C+VG5, Inside of Palolem Beach Resort, Palolem, Canacona - Goa Cancona, Palolem, Canacona, Goa 403702, India",4.3,7.0,ChIJJafqPTlFvjsR6D6gcWgoETM,"tourist_attraction, point_of_interest, establishment",Canacona,15.012134,74.02137,,,['beaches']
Sonshe mine mini beach,"G3J5+5F3, Pissurle",4.3,3.0,ChIJKaWgLgCjvzsR4uNz22DJObw,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5303923,74.0586595,,,['beaches']
Fort Aguada,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.2,106573.0,ChIJa72MxnXBvzsRHHtpszB2g6M,"tourist_attraction, point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.4922519,73.7737462,,,"['fort', 'historical']"
Chapora Fort,"Chapora Fort Trail, Vagator, Anjuna, Goa 403509, India",4.2,24749.0,ChIJ56FVYsbpvzsRB6GFWwDiCzc,"point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.6046375,73.7369631,,,"['fort', 'historical']"
Houses of Goa Museum,"House No, 674, Torda, near Nisha's Play School, Alto Porvorim, Salvador du Mundu, Penha de Franc, Goa 403521, India",4.2,3706.0,ChIJAxaYkwrAvzsRMoGzIYj2STg,"museum, cafe, tourist_attraction, book_store, point_of_interest, food, store, establishment",Tiswadi (Panaji),15.5303209,73.8406749,,,"['food', 'historical', 'shopping']"
Goa Chitra Museum,"H.No. 498, near Auxilium High School, Pulvaddo, Benaulim, Goa 403716, India",4.2,3069.0,ChIJ-5PLmPSzvzsRqBoUBZmqYm4,"tourist_attraction, art_gallery, museum, point_of_interest, establishment",Salcete (Margao),15.2648991,73.9413364,,,['historical']
Baina Beach,"9RR4+JPM, Beach, Baina, Mormugao, Goa 403802, India",4.2,2322.0,ChIJn9jM-MjHvzsR9KTwwkmmR8E,"point_of_interest, establishment",Mormugao (Vasco),15.3915832,73.8068001,,,['beaches']
Azad Maidan,"GR2G+2FW, MG Road, near Head Quarters, Opposite Azad Maidan, Ozari, Panaji, Goa 403001, India",4.2,1824.0,ChIJf9whPInAvzsR6nE1kxWvW1Y,"tourist_attraction, park, point_of_interest, establishment,viewpoint,historical",Tiswadi (Panaji),15.500124,73.8261919,,,"['historical', 'nature', 'scenic']"
Salcete Beach Resort,"7WH7+GXF, Salcete Beach Resort, 3rd Ward, Colva Beach Rd, Fatona, Colva, Goa 403708, India",4.2,1222.0,ChIJFTfgJlK1vzsRc8Yo-O2127Y,"lodging, point_of_interest, establishment",Salcete (Margao),15.2818475,73.9150829,,,['beaches']
Hollant Beach,"Hollant Beach, Dabolim, Goa 403806, India",4.2,788.0,ChIJZQCkofW3vzsRynAlDHSbosk,"natural_feature, establishment",Mormugao (Vasco),15.3698695,73.8619695,,,['beaches']
Uddo Beach,"JQC2+2F, Unnamed Road, 403517, Kudal, Siolim, Goa 403517, India",4.2,714.0,ChIJzZriTOLrvzsR1b9GVIihz0g,"tourist_attraction, point_of_interest, establishment,beach",Pernem,15.6208175,73.7498994,,,['beaches']
Cocos Beach Resort,"Mohan bhag, Beach, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.2,682.0,ChIJL3vHrz5FvjsRi3G6CoAczGo,"lodging, point_of_interest, establishment",Canacona,15.0080706,74.0258535,,,['beaches']
Casa Araujo Alvares,"Loutolim, Goa 403718, India",4.2,230.0,ChIJQeTU91SwvzsR8j8HamK5f4U,"museum, point_of_interest, establishment",Salcete (Margao),15.3395692,73.9864543,,,['historical']
Fontainhas old quarter,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,206.0,ChIJgxIsopzBvzsRCUcyNtt81KI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4955933,73.8314762,,,['historical']
Palacete Rodrigues - Heritage Holiday Mansion,"H.no, 1131, Bardez, Mazal Waddo, Anjuna, Goa 403509, India",4.2,174.0,ChIJX-9hTynqvzsRsFDhRJXbSFA,"bar, lodging, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.5834853,73.753063,,,"['food', 'historical', 'nightlife']"
Bambolim Beach,"CVX2+RQR, Bambolim, Goa 403206, India",4.2,109.0,ChIJb-oRWo25vzsRYL3u1Oyxe_M,"tourist_attraction, point_of_interest, establishment,beach",Tiswadi (Panaji),15.4496162,73.8518753,,,['beaches']
Baga beach,"Baga beach, Calangute - Mapusa Rd, Nagva, Saligao, Goa 403516, India",4.2,103.0,ChIJtVyLxm_qvzsRKbczJzzDfGY,"natural_feature, establishment",Bardez (Mapusa),15.5592353,73.7810841,,,['beaches']
Quegdevelim Beach,"FRW4+9MQ, Mandovi River, Reis Magos, Goa 403001, India",4.2,96.0,ChIJKSK3n_DAvzsR4MfzMrEHbGE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4959536,73.806726,,,['beaches']
Goa Best Beach Accommodation,"Goa Best Beach Accommodation, Palolem, Canacona, Goa 403702, India",4.2,84.0,ChIJVzFukFFFvjsRbm9h-6Jb93A,"natural_feature, establishment",Canacona,15.0095819,74.0235293,,,['beaches']
Raj Durga Heritage,"9XRX+JF6, Ponda - Panaji Rd, Khadpabandh, Vasco Da Gama, Ponda, Goa 403401, India",4.2,29.0,ChIJnxH9bpq6vzsRJP3xxIOYu6c,"point_of_interest, establishment",Ponda,15.3915265,73.998641,,,['historical']
Krishi Setu,"GWCW+3FQ, Near Govnali bridge, Marcel, Old Goa Road, Madapai, Ponda, Goa 403106, India",4.2,21.0,ChIJ-c1HcgC_vzsRCncr2Zugj00,"tourist_attraction, point_of_interest, establishment",Ponda,15.5202216,73.9462324,,,['historical']
Blue Lagoon Beach cola,"3X4C+RM7, Cola Beach Rd, Kola, Goa 403702, India",4.2,12.0,ChIJZ1vqOgBPvjsRklMoMVbIxCo,"tourist_attraction, point_of_interest, establishment",Canacona,15.0570292,73.9716718,,,['beaches']
Dona Paula View Point,"Dona Paula Jetty, Road, Dona Paula, Panaji, Goa 403004, India",4.1,47583.0,ChIJtW8AjS7HvzsRnnAZoefYMAg,"tourist_attraction, point_of_interest, establishment,viewpoint,sunset",Tiswadi (Panaji),15.4506125,73.8029961,,,"['beaches', 'photography', 'scenic']"
Casino Pride,"Captain Of Ports Jetty, Casino Pride, Panaji, Goa 403001, India",4.1,17952.0,ChIJAQAAAJTAvzsRP4-RtdRQHng,"casino, tourist_attraction, night_club, bar, point_of_interest, establishment",Tiswadi (Panaji),15.5014739,73.8278952,,,"['beaches', 'nightlife']"
Big Foot Goa,"Cross Museum, Main Road, Salcete District, Loutolim, Goa 403718, India",4.1,8442.0,ChIJQeTU91SwvzsR4cJQMV5lu8c,"museum, art_gallery, tourist_attraction, point_of_interest, establishment,historical",Salcete (Margao),15.339727,73.9868803,,,['historical']
Mangrove Boardwalk,"Patto Centre, Panaji, Goa 403001, India",4.1,1224.0,ChIJ2cM03_jBvzsRXI4bnE6otDM,"museum, park, point_of_interest, establishment",Tiswadi (Panaji),15.4936894,73.8325406,,,"['historical', 'nature']"
