name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories
Ruins of Lakshmi Narayana Swamy Temple,"452V+P96, Vichundrem, Digali, Goa 403704, India",4.6,21.0,ChIJl5gSxGpWvjsRoE1V_M81zJk,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1017751,74.1933999,,,"['historical', 'religious']"
"Saibaba Temple,Lakhere Bicholim","JX45+Q7C, Borden, Dicholi, Goa 403504, India",4.6,20.0,ChIJRy9qwIqWvzsRTXleJ6FsVZA,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6069344,73.9581632,,,['religious']
Iskcon Bhakti Kutir (Hare Krishna Temple),"H2C8+G7F, SH 4, Desai Nagar, Sanquelim, Pariye, Goa 403505, India",4.6,19.0,ChIJS6KpjOSXvzsRZ3YU-DcLNns,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5713588,74.0156619,,,['religious']
Royal Chapel of St. Anthony,"Royal Chapel of St Antony, Old Goa, Goa 403402, India",4.6,16.0,ChIJ4TTwkvG-vzsR_nQNomX0_H8,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5006988,73.9056926,,,"['historical', 'religious']"
Saibaba Temple,"65W2+282, Sanguem Rd, Bazaarwado, Sanguem, Muguli, Goa 403706, India",4.6,12.0,ChIJA8OQBj-rvzsRY5gn7547GAE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2450243,74.1507733,,,"['religious', 'shopping']"
Mahadev Temple Marad Dharbandora Goa,"94M3+JPM, Darbandora, Goa 403406, India",4.6,5.0,ChIJZSCsPv-vvzsRRrvf_18jpHU,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.3840874,74.1042939,,,['religious']
Basilica of Bom Jesus,"Old Goa Road, Old Goa, Goa 403402, India",4.5,66043.0,ChIJiQKbufK-vzsRuKcVn2hWgB4,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,historical,religious",Salcete (Margao),15.5008429,73.9114097,,,"['historical', 'religious']"
Se Cathedral,"Old Goa, Goa 403402, India",4.5,6710.0,ChIJE0a0LfO-vzsR8JyKJEBHTMk,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.5035996,73.9122204,,,"['historical', 'religious']"
Church of St. Francis of Assisi,"Off National Highway 4, Old Goa, Goa 403402, India",4.5,4807.0,ChIJ78JjO_O-vzsRRzk9_PvVgE0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.5030158,73.911237,,,"['historical', 'religious']"
St. Augustine Tower,"Church of St. Augustine Ruins, Old Goa, Goa 403402, India",4.5,3868.0,ChIJ7YKn9fG-vzsRqG6gJbaQxPs,"tourist_attraction, point_of_interest, establishment,viewpoint,historical,religious",Salcete (Margao),15.5005094,73.9064616,,,"['historical', 'religious', 'scenic']"
St. Andrew's Church,"9RWF+JPJ, Swatantra Path, Vaddem, New Vaddem, Vasco Da Gama, Goa 403802, India",4.5,1650.0,ChIJwQ43br3HvzsRKlPsZEgQzBs,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Mormugao (Vasco),15.399596,73.8173423,,,['religious']
Our Lady of Grace Church,"7XF5+9HM, Isidorio Baptista Rd, Pajifond, Madgaon, Goa 403601, India",4.5,1560.0,ChIJLZPlLeizvzsRtDw4-0Z1nns,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.273472,73.958916,,,"['historical', 'religious']"
Our Lady of Piety Church,"GWG2+556 Diver Island, Piedade, Goa 403403, India",4.5,907.0,ChIJEwdWYU--vzsRao8N7k9UurM,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.525597,73.9004056,,,['religious']
Igreja de Santa Ana,"HQHH+HRX, Parra, Goa 403510, India",4.5,693.0,ChIJcVT1o0XqvzsRxGomyDsOAYE,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5789951,73.7796048,,,['religious']
"St. Alex Church, Curtorim","72QC+QP8, Curtorim, Shelvan, Goa 403709, India",4.5,678.0,ChIJgZGLQQKyvzsRclzx8MZks8E,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2894037,74.0218254,,,['religious']
"Our Lady of Good Hope Church, Candolim","GQ9G+5WW, Candolim, Goa 403511, India",4.5,655.0,ChIJj8rE_7vBvzsRoMEWGV1J-Nc,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Tiswadi (Panaji),15.5179909,73.777324,,,"['historical', 'religious']"
St. Michael's Church,"Junction, Anjuna Beach Road, Bouta Waddo, Chapora, Anjuna, Goa 403510, India",4.5,614.0,ChIJtQOjQTPqvzsRK9oqbZt9oI0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5899919,73.7642162,,,"['beaches', 'religious']"
Santa Cruz Church,"FRGV+CWV, Santa Cruz, Goa 403005, India",4.5,585.0,ChIJXUdVIFm_vzsR3203CpoRWx0,"church, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.4761125,73.8447969,,,['religious']
St. Francis Xavier’s Church Duler,"Duler Ground Rd, opp. Sankalp Hospital Building, Alto Duler, Karaswada, Mapusa, Goa 403526, India",4.5,496.0,ChIJsVb74BjrvzsR97sR_JuTdAE,"church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.603661,73.817261,,,['religious']
"St. Lawrence's Church, Sinquerim","FQVJ+HQ8, Aguada - Siolim Rd, near Aguada Fort, Sinquerim, Candolim, Goa 403515, India",4.5,492.0,ChIJTyDobA_BvzsRqBnIYAKyKVo,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4939002,73.7819478,,,"['fort', 'historical', 'religious']"
St. Diogo's Church,"Sangolda, Goa 403510, India",4.5,449.0,ChIJqSzzbY_qvzsRHhDqLOqL2iY,"church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5614189,73.8034299,,,"['historical', 'religious']"
Our Lady of Gloria Church,"6WJV+QHF, Varca, Goa 403721, India",4.5,416.0,ChIJR-WBCXuzvzsR2F9BDeUDbMc,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2319418,73.9439089,,,['religious']
Chapel of St. Francis Xavier,"GW29+8M5, Old Goa, Goa 403402, India",4.5,340.0,ChIJL5VuzY--vzsRomHlFP3bsyI,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5007503,73.9192267,,,"['historical', 'religious']"
"Igreja de São Francisco Xavier, Chicalim",Chicalim,4.5,320.0,ChIJNSIr8onHvzsRiJi9p3n2qEk,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.3982841,73.8407609,,,['religious']
Saviour of the World Church,"8XRM+6PX, Loutolim, Goa 403718, India",4.5,299.0,ChIJ3wtkC1awvzsR5WxUrLo6c1k,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.340607,73.984353,,,['religious']
Badem Sunset Point,"Nr Church, Badem, Vagator, Goa 403509, India",4.5,291.0,ChIJyccR2t7rvzsRXjIMgotjDP4,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.6076719,73.7513173,,,"['photography', 'religious']"
Our Lady of Mount Carmel Chapel,"92X3+FHW, Sadar, Kurtarkar Nagari, Ponda",4.5,224.0,ChIJnQfT1ZW6vzsRuRF1ABLvIYQ,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.398742,74.003947,,,['religious']
St. Anne's Church - Ponda,"C237+5XF, Silva Nagar, Ponda, Goa 403401, India",4.5,208.0,ChIJcfVL5Hy7vzsRz-cutqs6uz0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Ponda,15.402947,74.0148868,,,['religious']
St. Clara's Church,"Assonora, Asnode, Goa 403503, India",4.5,183.0,ChIJgXUNpV6UvzsR1UuvpU-LdeE,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Bicholim,15.6185641,73.8945492,,,['religious']
Capela de Nossa Senhora da Piedade,"7XH7+X46, Padre Miranda Rd, Monte Hill, Madgaon, Goa 403601, India",4.5,177.0,ChIJS0plTtyzvzsRaZdIZ_ZeBnM,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2798686,73.9627643,,,['religious']
Igreja de São Tomás,"8VXW+J8V, Cansaulim, Goa 403712, India",4.5,169.0,ChIJvbR2lAy3vzsRotMHI4O7-dI,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.349117,73.8957854,,,['religious']
Our Lady of Pilar Church,"7WQR+J86, Suravali Station Rd, Fatona, Seraulim, Goa 403601, India",4.5,164.0,ChIJGb8MNVSxvzsRmD209xDV03Y,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2890347,73.940777,,,['religious']
Church of Our Lady of the Rosary,"GW23+PX9, Old Goa, Goa 403402, India",4.5,127.0,ChIJ89dPoPG-vzsRpKOATjYJRvE,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.501778,73.9049807,,,"['historical', 'religious']"
"São Pedro Church, Goa","GV2W+4VH, Old Goa, Baingini, Goa 403402, India",4.5,91.0,ChIJ624yk_q-vzsRS1inwISMJ4Y,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5002292,73.8972411,,,"['historical', 'religious']"
Taligao Church,"FR99+6WG, Taleigao Jct, Caranzalem, Taleigao, Goa 403002, India",4.5,89.0,ChIJ26FVv7fAvzsRPn2RW__MeT4,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4680625,73.8198125,,,['religious']
Regina Martyrum Church,"5XMC+845, Assolna, Goa 403701, India",4.5,88.0,ChIJkR1fJsVMvjsRP2lj_Bybcts,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.1832553,73.9703798,,,['religious']
St. Mary's Orthodox Syrian Church Panaji,"Ilhas, Ribandar, Goa 403006, India",4.5,84.0,ChIJiw2b1HS_vzsRkh-yRSpLLPo,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5043561,73.865231,,,['religious']
Shri Siddhanath Temple,"926W+JJ3, Talsai, Borim, Kajorde, Goa 403103, India",4.5,68.0,ChIJdXije9-vvzsRKbRi3uZdzQI,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.361508,74.0465552,,,['religious']
Panaji Methodist Church,"FRQ9+R47, Santa Inez, Panaji, Goa 403001, India",4.5,65.0,ChIJKaO40OzAvzsRF0opJz4-oZI,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4895321,73.8177898,,,['religious']
Paroda Church,"62HW+GX2, Paroda, Goa 403705, India",4.5,65.0,ChIJtb1BeWmtvzsRiC0Pjjpppwc,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2287502,74.0473785,,,['religious']
Shri Chandreshwar Swamy Temple,"F2GM+MR3, Kotambi, Pale, Goa 403105, India",4.5,64.0,ChIJY2n8xlWjvzsRVnV5PJN7GpY,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.4767346,74.0345451,,,['religious']
Church and Convent of St. John of God,"Monte Santo, Old Goa, Goa 403402, India",4.5,56.0,ChIJWbMUFfK-vzsRxQGL0-uPxFM,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5007488,73.9078115,,,"['historical', 'religious']"
Mahamaya Temple-Gaonkarwada-Mayem,"HWP6+F34 Mahamay temple, Dicholi, Bhatwadi, Goa 403504, India",4.5,45.0,ChIJIS_n_bCVvzsRyrmu4ePM96w,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5861405,73.9101956,,,['religious']
Sangameshwar Temple,"64MX+4M2, Sanguem Rd, Sanguem, Goa 403704, India",4.5,45.0,ChIJ8dn23j-rvzsRSwCC4dKC7_E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2327554,74.1491559,,,['religious']
Shri Kamaleshwara Temple,"92G3+X2P, Dhavali, Yashwant Nagar, Borim, Ponda, Goa 403401, India",4.5,43.0,ChIJdW9tRHSwvzsRCY9CP1lMu94,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3774711,74.0025876,,,['religious']
Bhumipurush Temple,"92W7+V7M, Shanti Nagar, Ponda, Goa 403401, India",4.5,41.0,ChIJ07DEHry6vzsRL-GagMLzzeU,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3972074,74.0131676,,,['religious']
Shri Mahadev Temple Cotombi,"7323+M5J, Cotombi Rd, Madgaon, Kakoda, Goa 403705, India",4.5,36.0,ChIJTzhEeJ-tvzsRF065uqavVlA,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2517473,74.0528925,,,['religious']
Thapneshwar Temple,"House of Sanjiv, Fadte, Kumbhar Juven, Goa 403107, India",4.5,23.0,ChIJb1V2bzS8vzsRppEWbjfhoSI,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5170286,73.947626,,,['religious']
Our Lady of the Immaculate Conception Church,"4XP4+JWC, Betul Bridge, Kital, Canaguinim, Goa 403703, India",4.5,12.0,ChIJ15mzVWhMvjsRxBQwdeYteC0,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.1365717,73.9572545,,,['religious']
Shri rudreshwar devasthan,"HWWP+5CC, lamgao bicholim goa, lamgao, Dicholi, Goa 403504, India",4.5,10.0,ChIJM1fbn5qXvzsRXkhTVsMVTxE,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5954348,73.9360294,,,['religious']
SHRI PAIKDEV TEMPLE,"ZANODEM, Sanguem, Zanoda, Goa 403704, India",4.5,6.0,ChIJpV4WArhUvjsRhpiOMrsPhrw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1986869,74.1470225,,,['religious']
Reis Magos Fort,"Nerul - Reis Margos Rd, beside three kings church, Bardez, Verem, Nerul, Goa 403109, India",4.4,11097.0,ChIJYeGT3PDAvzsRS8Ckp0KjgGs,"point_of_interest, establishment,fort,historical",Tiswadi (Panaji),15.4964204,73.8091839,,,"['fort', 'historical', 'nightlife', 'religious']"
Mae De Deus Church,"GQWP+R47, Chogm Rd, Muddavaddi, Saligao, Goa 403511, India",4.4,3887.0,ChIJFbog2NfBvzsRlZ2Ry-UD8g0,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Bardez (Mapusa),15.5470308,73.7853113,,,"['historical', 'religious']"
Church of Our Lady of Grace,"Old Goa, Goa 403402, India",4.4,1139.0,ChIJxapT8fG-vzsRv5zxNSl-WWI,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.5002453,73.9061058,,,"['historical', 'religious']"
St. Francis Xavier’s Church,"9223+PJC, Borim, Goa 403103, India",4.4,985.0,ChIJ75e8IkewvzsR7jnJJY9RgFQ,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Dharbandora,15.3518189,74.0040095,,,['religious']
St. Inez Church,"FRRC+G5Q, St. Inez, Altinho, Panaji, Goa 403001, India",4.4,903.0,ChIJSyUm7pLAvzsRdNjYcRuUOLs,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.491332,73.820494,,,['religious']
Palácio do Deão,"Church, Opposite Holy Cross, Quepem, Goa 403705, India",4.4,730.0,ChIJ2ZYd-yitvzsRyJPT1dp816c,"tourist_attraction, restaurant, food, museum, point_of_interest, establishment",Quepem,15.2135835,74.0736286,,,"['food', 'historical', 'religious']"
Bom Jesus Church Nachinola,"HVP3+8XR, Nachinola, Goa 403508, India",4.4,675.0,ChIJ145utzqVvzsRHV-9mPbR4jY,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5858484,73.8548966,,,['religious']
Shree Kapileshwar Temple,"9XRR+9XF, Ponda, Goa 403401, India",4.4,556.0,ChIJIW8GcoW6vzsRgbbWJcGiA50,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3909565,73.9924158,,,['religious']
Buttress Of The Church Of Santa Monica,"GW24+9VR, Convent of Santa Monica,, Old Goa, Goa 403402, India",4.4,552.0,ChIJT-kKI_K-vzsRoSkEmd7AExU,"point_of_interest, establishment",Salcete (Margao),15.5009998,73.9071469,,,"['historical', 'religious']"
"St. Sebastian's Chapel, Goa","FRWJ+F8M, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.4,436.0,ChIJefaaeYXAvzsRhVfqZuOAkRM,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4961996,73.830776,,,['religious']
St. Lawrence Martyr Church,"CVGX+54V, Near Syndicate Bank, Merkuri, Agaçaim, Goa 403204, India",4.4,420.0,ChIJVX7F0gW5vzsRPe8R0M_H168,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4254953,73.8978095,,,['religious']
Varca Church Bandstand,"6WJV+VFF, Varca, Goa 403721, India",4.4,346.0,ChIJWV6tr8izvzsRnJ6dG5y1TYY,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2321994,73.9436625,,,['religious']
ST. SEBASTIAN CHURCH,"Aquem Alto Rd, Near Railway Station, Aquem, Madgaon, Goa 403601, India",4.4,333.0,ChIJq6qqqi2yvzsR_nO5UYIKW44,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2723981,73.9709761,,,['religious']
"St. Michael's Church, Taleigão","FR89+VW2, Nagalli Hills Colony, Durgavado, Goa 403002, India",4.4,309.0,ChIJLX-5NbbAvzsRYRBOda3i5ac,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.467134,73.8197629,,,['religious']
The Cross Of Basilica Bom Jesus,"GW26+9V7 Bom Jesus church, Ella, Old Goa, Goa 403402, India",4.4,252.0,ChIJw8S7tfK-vzsR5NDN4VhVNjg,"landmark, point_of_interest, establishment",Salcete (Margao),15.5009092,73.9121616,,,"['historical', 'religious']"
"Igreja de Mãe dos Pobres, Nuvem","8W5W+5CV, Majorda-Nuvem Rd, Madgaon, Nuvem, Goa 403722, India",4.4,241.0,ChIJk-U9PEixvzsR6oyWXFssL-g,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3079204,73.9460931,,,['religious']
St. Cajetan Church - Assagao,"Anjuna Road, Bardez, Assagao, Assagao",4.4,165.0,ChIJc7n1L7LrvzsRK1BttRrWihA,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5973163,73.7810426,,,"['nightlife', 'religious']"
Igreja de Nossa Senhora de Lourdes,"8WG7+2CJ, Utorda Beach Rd, Near, Seraulim Railway Station, Utorda, Goa 403713, India",4.4,145.0,ChIJAarbPd62vzsRmRDHG61rkt0,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.3250982,73.9135238,,,"['beaches', 'religious']"
"St. Francis Xavier’s Chapel, Goa","Portais, Four Pillars, Electricity Colony, Altinho, Panaji, Goa 403001, India",4.4,107.0,ChIJPzm07JnAvzsRJfi07ccxyKA,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4870506,73.8315095,,,['religious']
"Damodara Temple Loliem, South Goa","Shri Damodar Vidyalaya, Loliem, Goa 403728, India",4.4,81.0,ChIJQci9InpbvjsR81FrhPgDM7s,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,14.942263,74.0704844,,,"['nature', 'religious']"
Shri Mahamaya Temple,"JW2Q+3JJ, Borden, Dicholi, Goa 403504, India",4.4,78.0,ChIJhc1C4n6WvzsR0WlIDCL0Lfg,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6002218,73.9390012,,,['religious']
Shiv Mandir Nerul bardez Goa,"FQXH+PV4, Nerul, Goa 403511, India",4.4,71.0,ChIJD19zsQnBvzsRkwlYchtno6o,"hindu_temple, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4992504,73.7796943,,,"['nightlife', 'religious']"
Amma Shri Shanta Durga Temple,"GQ6M+2X9, Near Nerul Hospital, Nerul, Goa",4.4,42.0,ChIJY9P2Ca_BvzsRhSOOl8q2GdQ,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5100283,73.7849891,,,['religious']
Shantadurga Temple,"JWC3+QJH, Bicholim – Poira – Sirigao - Assonora, Moitem, Asnode, Goa 403503, India",4.4,33.0,ChIJX6vOrUSUvzsRL2lALOsyR94,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.6219508,73.9040997,,,['religious']
Saraswati Temple,"Dag Ponda Goa 403 401, Ponda – Durbhat, Ponda, Goa 403401, India",4.4,27.0,ChIJqQikjpq6vzsRzBrz8MVtGRE,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.3913543,73.9974421,,,['religious']
St. Thomas Chapel,"FRXJ+RV9, Rua São Tomé, Near G.P.O., Near Head Post Office, Patto Colony, Panaji, Goa 403001, India",4.4,23.0,ChIJI5nBd4bAvzsRClO4WUv4NQ4,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.49953,73.8322278,,,['religious']
Vadadev Temple,"Vadadev Nagar, near Vadadev Temple, Honda, Satari, Goa 403530, India",4.4,21.0,ChIJ83ZLVr6ivzsRPEXTaAODLbc,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5475633,74.0506903,,,['religious']
St. Anthony Chapel,"FRM5+5HX, Miramar, Panaji, Goa 403001, India",4.4,10.0,ChIJDf09CSPBvzsRg0L_58ASXQ8,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4829928,73.8089995,,,['religious']
Shree Ramnath Paikdev Temple,"64CX+F27, Sanguem, Goa 403704, India",4.4,7.0,ChIJ1b3e_TervzsR8fVtuMShjLE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2211117,74.1475365,,,['religious']
Bairagi Temple,"H256+Q7P, Desai Nagar, Maulangtad, Sanquelim, Goa 403505, India",4.4,5.0,ChIJIQ1C41u9vzsRKTT5nH0Crgw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.559473,74.0107072,,,['religious']
Three Kings Chapel,"9W62+679, Muder, Cansaulim, Consua, Goa 403712, India",4.3,3020.0,ChIJE-lpKHC3vzsRDHehd03s_ik,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,religious,historical",Salcete (Margao),15.3605246,73.9007519,,,"['historical', 'religious']"
Capela de Santa Catarina de Alexandria,"GW36+953, Old Goa, Goa 403402, India",4.3,178.0,ChIJNcH7EPO-vzsRl1RKlSloJoI,"tourist_attraction, church, place_of_worship, point_of_interest, establishment,historical,religious",Salcete (Margao),15.503375,73.910435,,,"['historical', 'religious']"
Capela de São Sebastião,"Junction, Aguada - Siolim Rd, opposite Pinto Mansion, Arpora, Goa 403516, India",4.3,130.0,ChIJDyj6pBbqvzsR6PtSOPJwa9s,"church, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.5634745,73.7647786,,,['religious']
The Banyan Tree,"MPP6+H2X, Arambol",4.3,120.0,ChIJQQ0EV1DuvzsRN1cweqHFutA,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Bardez (Mapusa),15.6864792,73.7101138,,,['religious']
"Igreja de Nossa Senhora do Rosário, Davorlim","zorriwado, Davorlim, Goa 403707, India",4.3,106.0,ChIJIcr5FKuzvzsRoCWlPebf9kU,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.2697114,73.9938887,,,['religious']
Ancient Kadamba Shri Shiva Temple/ Nandi Bull,"7353+6XW, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.3,92.0,ChIJ28ip8qKtvzsRlPcMLNDkz-E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.258105,74.0549473,,,"['historical', 'nature', 'religious']"
St. Blaise Church,"GW6R+WHQ, Gandaulim",4.3,78.0,ChIJCzaAWSu8vzsRODO4wKXK2vs,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.5123375,73.9414844,,,['religious']
"Shree Mahadev Temple, Curti श्री महादेवाचें देवुळ","C256+8V, Antruj Nagar, Ponda, Goa 403401, India",4.3,41.0,ChIJY9_m7827vzsRBalGANpQv_U,"hindu_temple, place_of_worship, point_of_interest, establishment",Ponda,15.4082937,74.0123176,,,['religious']
Stella Maris Chapel,"FRP6+9R3, Miramar, Panaji, Goa 403001, India",4.3,33.0,ChIJiXyiUOnAvzsRsbTtcH_NtJ8,"church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4858225,73.8121107,,,['religious']
Shree Vathadev temple,"119, Sarvan, Vatadev, Vathadev, Sarvan, Goa 403529, India",4.3,27.0,ChIJMfPLx0OWvzsRkxKAS7f-gDw,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5900735,73.9633101,,,['religious']
Mhatrai Temple,"HWRP+MV4, Lamgaon, Dicholi, Goa 403504, India",4.3,20.0,ChIJxxSz7XeWvzsRa86rUhxRKHw,"hindu_temple, place_of_worship, point_of_interest, establishment",Bicholim,15.5916264,73.9372051,,,['religious']
Shri Brahmani Devasthan,"Dharge Sacorda, Darbandora, Surla, Goa 403406, India",4.3,7.0,ChIJ5acUFDMIvzsRh3dKfzKVgjs,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4419224,74.2337655,,,['religious']
Hanuman Temple,"C39M+PFW, Tisca, Darbandora, Goa 403406, India",4.2,29.0,ChIJW_k_0KWlvzsRYH090_3hFZo,"hindu_temple, place_of_worship, point_of_interest, establishment",Dharbandora,15.4193583,74.0837099,,,['religious']
Shri Dev Chidambar Temple Mhadei Wildlife Sanctuary,"H5WQ+P34, Nagargaon, Kodal, Goa 403506, India",4.2,5.0,ChIJLe0wiJafvzsRoPZPYzZ4XN8,"hindu_temple, place_of_worship, point_of_interest, establishment",Sattari (Valpoi),15.5967705,74.187701,,,"['nature', 'nightlife', 'religious']"
Malson Shoes,"Souza Towers, opposite Garcia de Orta Garden, next to Petisco, Near Panjim Church, Altinho, Panaji, Goa 403001, India",4.1,600.0,ChIJQ-Iqz4jAvzsRuj6Z94O3VjI,"tourist_attraction, park, point_of_interest, establishment",Tiswadi (Panaji),15.4997434,73.8282138,,,"['historical', 'nature', 'religious']"
St. Anthony Church,"52V5+4P9 St. Anthony church, Veroda Rd, Panzorconi, Cuncolim, Veroda, Goa 403703, India",4.0,62.0,ChIJa7vocElNvjsR1QPFZCLXAoY,"church, place_of_worship, point_of_interest, establishment",Salcete (Margao),15.1927933,74.0093659,,,['religious']
Somnath Temple,"529V+7M8, Adne, Cavorem, Goa 403703, India",4.0,27.0,ChIJKVfs0Y9SvjsRCZcavQ_xmCI,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1682596,74.0444539,,,['religious']
Lamgao Buddhist Caves,"lamgao bicholim goa, lamgao, Dicholi, Goa 403504, India",3.9,295.0,ChIJ0epMpHiWvzsRIK8KYfUIWY8,"tourist_attraction, hindu_temple, place_of_worship, point_of_interest, establishment",Pernem,15.5959317,73.9365402,,,['religious']
Coco Heritage Resort Water Park & Swimming Pool,"near Goan Beach club, Baga-Arpora road, Arpora",3.4,358.0,ChIJ6z7MiyHqvzsRK5bfx4qcJTY,"tourist_attraction, amusement_park, point_of_interest, establishment",Tiswadi (Panaji),15.5690863,73.7534674,,,"['beaches', 'historical', 'nature', 'nightlife']"
