name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Dolphin Point,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.3,4270.0,ChIJ78Pnrg7BvzsRDdqimlbAw_c,"tourist_attraction, point_of_interest, establishment,viewpoint",Tiswadi (Panaji),15.4972198,73.781824,,,"['fort', 'historical', 'scenic']",10.806736477329027,0,1,0.825,0.8250003793889885,0.7221124495589363,0.7838452074569676,0.8800001498697827,0.890733038594319,True,1
Dolphin Adventures Goa (Sinquerim Jetty),"Fort aguada road sinquerim jetty candolim, Panaji, Goa 403515, India",4.1,671.0,ChIJIz69SNrBvzsRE5i32ju2Ays,"travel_agency, point_of_interest, establishment,adventure",Tiswadi (Panaji),15.4972169,73.7818865,,,"['adventure', 'beaches', 'fort', 'historical']",10.80984332571515,0,1,0.7749999999999999,0.7750768160273368,0.5623638401518851,0.6899916256771561,0.8800001498697827,0.7840812592807592,True,1
Aguada Rocky Beach,"Aguada Rocky Beach, Unnamed Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.5,626.0,ChIJFWX6VHLBvzsRrtY68GrdDNA,"natural_feature, establishment",Bardez (Mapusa),15.4916426,73.7681518,,,"['beaches', 'fort', 'historical']",10.871134561111885,0,1,0.875,0.8749228395061728,0.5563766046359785,0.7475043455580951,0.8800001498697827,0.8494366116513803,True,1
Coco Beach,"FQXQ+XF2 Mainavaddo, Nerul - Reis Margos Rd, Goa 403114, India",4.0,6305.0,ChIJR_pxNAfBvzsRhAqjag8OtdY,"point_of_interest, establishment",Tiswadi (Panaji),15.4998804,73.7886544,,,['beaches'],10.874229266676997,0,1,0.75,0.7500121503917492,0.7557711872123984,0.7523157651200089,0.8800001498697827,0.8549041329496729,True,1
Aguada Fort Ticket Counter,"Aguada - Siolim Rd, Sinquerim, Candolim, Goa 403515, India",3.9,59.0,ChIJl8SPaG_BvzsRDH0yEL8QGcY,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4934619,73.7747728,,,"['fort', 'historical']",10.902695752433532,0,1,0.725,0.7266936728395061,0.3536743413981303,0.5774859402629559,0.8800001498697827,0.6562339112651389,True,1
"Indian National Flag, Aguada Fort","FQVF+6JF, Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.6,10.0,ChIJWwq-JwDBvzsRBcwj98mY6D0,"point_of_interest, establishment",Bardez (Mapusa),15.4929398,73.774347,,,"['fort', 'historical']",10.941491546959913,0,1,0.8999999999999999,0.8933291245791245,0.20713303886871293,0.6188506902949599,0.8800001498697827,0.703239301023453,True,1
Fort Aguada,"Fort Aguada Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.2,106573.0,ChIJa72MxnXBvzsRHHtpszB2g6M,"tourist_attraction, point_of_interest, establishment,fort,historical",Bardez (Mapusa),15.4922519,73.7737462,,,"['fort', 'historical']",10.99173009857624,0,1,0.8,0.8000002497829712,1.0,0.8800001498697827,0.8800001498697827,1.0,True,1
Fort Aguada Lighthouse,"FQRF+RJG, Aguada - Siolim Rd, Sinquerium, Candolim, Aguada Fort Area, Goa, Candolim, Goa 403515, India",4.3,2481.0,ChIJTbWbIA3BvzsR-QwVIsn68-Y,"tourist_attraction, point_of_interest, establishment,viewpoint",Bardez (Mapusa),15.4920574,73.7740664,,,"['fort', 'historical', 'scenic']",11.023609100491619,0,1,0.825,0.8250006528486584,0.675226183630992,0.7650908651615917,0.8800001498697827,0.8694212896154682,True,1
Aguada fort photoshoot point,"FQRF+QJR, Aguada Fort Area, Candolim, Goa 403515, India",4.5,32.0,ChIJayK1XwDBvzsROqDbHKhn5u0,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4916926,73.7739531,,,"['fort', 'historical', 'photography']",11.057754891342997,0,1,0.875,0.873533950617284,0.3020324719139157,0.6449333591359367,0.8800001498697827,0.7328786923858709,True,1
Aguad Port & Jail Complex,"Parking, Aguada Fort, Aguada - Siolim Rd, Aguada Fort Area, Candolim, Goa 403515, India",4.1,523.0,ChIJIdHV6h3BvzsRcWh-MTFt5S4,"tourist_attraction, art_gallery, museum, restaurant, food, point_of_interest, establishment",Bardez (Mapusa),15.4926341,73.7771255,,flag,"['food', 'fort', 'historical', 'nature']",11.078390991522367,0,1,0.7749999999999999,0.7750985121571953,0.5408750812169641,0.6814091397811028,0.8800001498697827,0.7743284360598505,True,1
Aguada rocky Beach,"FQVH+43H, Goa 403001, India",4.3,501.0,ChIJk0OIhg7BvzsRy2mHWZCVDDY,"tourist_attraction, point_of_interest, establishment,beach",Bardez (Mapusa),15.4928118,73.7777471,,,['beaches'],11.084466861498047,0,1,0.825,0.825003227829423,0.5371700569716245,0.7098699594863036,0.8800001498697827,0.8066702711259152,True,1
"St. Lawrence's Church, Sinquerim","FQVJ+HQ8, Aguada - Siolim Rd, near Aguada Fort, Sinquerim, Candolim, Goa 403515, India",4.5,492.0,ChIJTyDobA_BvzsRqBnIYAKyKVo,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4939002,73.7819478,,,"['fort', 'historical', 'religious']",11.148216968122545,0,1,0.875,0.874901866877019,0.5356073396207865,0.7391840559745261,0.8800001498697827,0.8399817387348243,True,1
Dolphin View Point,"FQQ8+FX7, Unnamed Road, Aguada Fort Area, Candolim, Goa 403515, India",4.3,132.0,ChIJrYOizHLBvzsRFGafpsTaR7o,"tourist_attraction, point_of_interest, establishment",Bardez (Mapusa),15.4886642,73.767433,,,"['fort', 'historical', 'scenic']",11.168275519384576,0,1,0.825,0.8250121832358674,0.4224341603023411,0.6639809740624569,0.8800001498697827,0.7545237056615376,True,1
Aguada View Point,"FQVM+953, Aguada Fort Area, Candolim, Goa 403515, India",4.4,168.0,ChIJSUuhlzHBvzsRzFgI7YQUpCU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493377,73.782929,,,"['fort', 'historical', 'scenic']",11.244484043059456,0,1,0.8500000000000001,0.8498616589962744,0.4431267378373404,0.6871676905327008,0.8800001498697827,0.7808722426176675,True,1
Chapora mangroves kayaking,"MR2C+94R, Chikhli, Kolval, Goa 403513, India",4.5,255.0,ChIJd6DGs6DtvzsROx2-Sy8BmTg,"tourist_attraction, point_of_interest, establishment,nature,adventure",Pernem,15.6509894,73.8202621,,,"['adventure', 'nature']",11.316246748749542,0,1,0.875,0.8748110170717592,0.4789990072422465,0.7164862131399541,0.8800001498697827,0.814188739906437,True,1
Kegdole Beach,"Kegdole Beach, Goa, India",4.1,90.0,ChIJD3_kY_7AvzsRtCKhhrfR8TU,"natural_feature, establishment",Bardez (Mapusa),15.4986227,73.796598,,,['beaches'],11.429111051326641,0,1,0.7749999999999999,0.7755672568172568,0.3896533964989485,0.6212017126899334,0.8800001498697827,0.7059109169263837,True,1
Arambol Beach,"Arambol Beach, Goa, India",4.6,12992.0,ChIJU2YT71LuvzsRFgfxISbKed0,"natural_feature, establishment",Bardez (Mapusa),15.6846886,73.7032836,,,['beaches'],11.698152500507076,0,1,0.8999999999999999,0.8999943523720749,0.818216940787797,0.8672833877383638,0.8800001498697827,0.9855491364026464,True,1
Mogacho Waterfall,"MQMJ+HGH, Parse, Goa 403512, India",3.8,184.0,ChIJr7iHw8PtvzsRBukm7_S2rrE,"tourist_attraction, point_of_interest, establishment",Pernem,15.6839395,73.7813684,,,['nature'],11.839130656347743,0,1,0.7,0.7006844344344344,0.4509405303437467,0.6007868727981593,0.8800001498697827,0.6827122391820732,True,1
Quegdevelim Beach,"FRW4+9MQ, Mandovi River, Reis Magos, Goa 403001, India",4.2,96.0,ChIJKSK3n_DAvzsR4MfzMrEHbGE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4959536,73.806726,,,['beaches'],12.284318990436782,0,1,0.8,0.8002744368079421,0.39516896241162347,0.6382322470494146,0.8800001498697827,0.7252637935844176,True,1
Reis Magos Fort Reception,"FRW5+VVP, Reis Magos, Verem, Goa 403109, India",4.3,20.0,ChIJHRjEbADBvzsRXU5We58fXGY,"point_of_interest, establishment",Tiswadi (Panaji),15.4972469,73.8094017,,,"['fort', 'historical']",12.340085059834419,0,1,0.825,0.8250771604938271,0.2629894606254811,0.6002420805464886,0.8800001498697827,0.6820931571833356,True,1
Arambol Mountain,"MMVX+9QV, near beach, Arambol, Goa 403524, India",4.6,1062.0,ChIJm4dSXLPvvzsRL6X7fFMDKVI,"tourist_attraction, point_of_interest, establishment",Pernem,15.6934972,73.6994326,,,['beaches'],12.759042941166541,0,1,0.8999999999999999,0.8999309693042054,0.6019775645175659,0.7807496073895496,0.8800001498697827,0.8872153118440722,True,1
Panjim Promenade,"GR2C+5HF, Panaji, Goa 403001, India",4.5,110.0,ChIJYWDu3a_BvzsRTkbgNEhUCAw,"park, point_of_interest, establishment",Tiswadi (Panaji),15.5004277,73.8214165,,,['nature'],12.900174483659015,0,1,0.875,0.8745641474808141,0.4068148068465836,0.687464411227122,0.8800001498697827,0.78120942516754,True,1
Campal Gardens,"Children Park, Campal, Altinho, Panaji, Goa 403001, India",4.3,2333.0,ChIJZ7IctYzAvzsRGFUrmuUJx6s,"tourist_attraction, park, point_of_interest, establishment,nature,wildlife",Tiswadi (Panaji),15.49806,73.818748,,,['nature'],12.904340638368227,0,1,0.825,0.8250006942460884,0.6699153686919366,0.7629665640244276,0.8800001498697827,0.8670073114616254,True,1
BHAGWAN MAHAVIR BAL VIHAR PARK,"FRX9+2G7, Panaji, Goa 403001, India",4.4,240.0,ChIJBdmCsYzAvzsRJbTtxyeQM1A,"park, tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4975409,73.8187902,,,['nature'],12.95081922361755,0,1,0.8500000000000001,0.8499029890886738,0.47378326705898877,0.6994551002767997,0.8800001498697827,0.7948352058579774,True,1
Thivim Fort,"JVM2+X5H, Tivim, Goa 403502, India",3.5,2.0,ChIJ___v_K6UvzsR7WAqHJQDxnc,"point_of_interest, establishment",Pernem,15.6349283,73.8504981,,,"['fort', 'historical']",13.105044229484598,0,1,0.625,0.6922067901234568,0.09489943304520278,0.4532838472921552,0.8800001498697827,0.5150951932897165,True,1
Floating jetty,"FRV8+69P, Panaji, Goa 403001, India",3.0,2.0,ChIJW_ESZgDBvzsRtOOTEmc4myY,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.493198,73.815714,,,['beaches'],13.111144826087832,0,1,0.5,0.6088734567901235,0.09489943304520278,0.40328384729215516,0.8800001498697827,0.4582770211480427,True,1
Colvale Fort,"JVM2+X6H, Tivim, Goa 403502, India",3.6,159.0,ChIJuXkS_a6UvzsRRN83nTSYxJ4,"point_of_interest, establishment",Pernem,15.6350543,73.8505712,,,"['fort', 'historical']",13.118034352276542,0,1,0.65,0.6511038773148149,0.43839953606876997,0.5660221408163969,0.8800001498697827,0.6432068686580946,True,1
Majestic Pride Jetty 1,"Ferry, Alto- Betim Porvorim, Panaji, Goa 403001, India",4.0,118.0,ChIJeUg28gTBvzsRYlIkhb3VGCE,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.5012964,73.8256892,,,['beaches'],13.14708542253728,0,1,0.75,0.7506438686585746,0.41282635796758893,0.6155168643821802,0.8800001498697827,0.6994508631313993,True,1
Mandovi Riverfront Promenade,"FRR6+2V7, Miramar, Panaji, Goa 403001, India",4.6,338.0,ChIJC8XwgWvBvzsR85cREdXYWLU,"park, point_of_interest, establishment",Tiswadi (Panaji),15.4900268,73.8121598,,,['nature'],13.159874550636516,0,1,0.8999999999999999,0.8997835409155467,0.5032568020716189,0.7411728453779756,0.8800001498697827,0.8422417263083989,True,1
Our Lady of Fatima Church - Don Bosco Panjim,"Don Bosco, MG Road, Panjim, Panaji, Goa 403001, India",4.7,798.0,ChIJ68trVozAvzsRaVyUmInnBCo,"church, place_of_worship, point_of_interest, establishment,religious,historical",Tiswadi (Panaji),15.4967764,73.821457,,,"['historical', 'religious']",13.20343620335783,0,1,0.925,0.9248768715524035,0.5773166485863653,0.7858527823659882,0.8800001498697827,0.8930143733296797,True,1
Azad Maidan,"GR2G+2FW, MG Road, near Head Quarters, Opposite Azad Maidan, Ozari, Panaji, Goa 403001, India",4.2,1824.0,ChIJf9whPInAvzsR6nE1kxWvW1Y,"tourist_attraction, park, point_of_interest, establishment,viewpoint,historical",Tiswadi (Panaji),15.500124,73.8261919,,,"['historical', 'nature', 'scenic']",13.27780529591384,0,1,0.8,0.8000145865043127,0.6486652904231324,0.7394748680718406,0.8800001498697827,0.8403122069709463,True,1
Kalacha Beach,"Kalacha Beach, Goa, India",4.5,190.0,ChIJ20Jku7XvvzsRPk38pE7DnSw,"natural_feature, establishment",Pernem,15.6977812,73.6971985,,,['beaches'],13.288219817731221,0,1,0.875,0.8747467035097926,0.45369761075973786,0.7063270664097707,0.8800001498697827,0.8026442569518754,True,1
Dharohar : National Museum of Customs and GST,"GR2H+C75 Captain & Port, Avenida Dom João de Castro, opp. Jetty, Ozari, Panaji, Goa 403001, India",4.7,78.0,ChIJTz2sLQXBvzsRZHM8YsJ-kVk,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']",13.362325188215555,0,1,0.925,0.9237546882325365,0.37743809003120227,0.7052280489520029,0.8800001498697827,0.8013953736898323,True,1
Dharohar: National Museum of Customs & GST,"GR2H+C75, Avenida Dom João de Castro, Opp. Jetty Captain & Port, Ozari, Panaji, Goa 403001, India",4.7,75.0,ChIJ6S4n7IjAvzsRdRnA6yvbsQk,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.501018,73.8282409,,,"['beaches', 'historical']",13.362325188215555,0,1,0.925,0.9237055311890838,0.3740938845326244,0.7038608725265001,0.8800001498697827,0.7998417643799871,True,1
Malson Shoes,"Souza Towers, opposite Garcia de Orta Garden, next to Petisco, Near Panjim Church, Altinho, Panaji, Goa 403001, India",4.1,600.0,ChIJQ-Iqz4jAvzsRuj6Z94O3VjI,"tourist_attraction, park, point_of_interest, establishment",Tiswadi (Panaji),15.4997434,73.8282138,,,"['historical', 'nature', 'religious']",13.4602129661165,0,1,0.7749999999999999,0.775085890799285,0.552718222649282,0.6861388235392838,0.8800001498697827,0.7797030757788105,True,1
Goa State Museum,"Patto Centre Building, Adilshaha Palace, Old Secretariat, Panaji instead of, Patto, Panaji, Goa 403001, India",3.8,799.0,ChIJC_YOKJvAvzsRxHcRKHiw_JQ,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.5007546,73.829868,,,['historical'],13.507364163304006,0,1,0.7,0.7001582754629629,0.5774246926111358,0.651064842322232,0.8800001498697827,0.7398462857291249,True,1
Gaspar Dias Fort Cannon,"FRM5+8HX, Miramar Cir, Miramar, Panaji, Goa 403001, India",3.9,9.0,ChIJubGBBADBvzsRlm-GIwNxcew,"point_of_interest, establishment",Tiswadi (Panaji),15.4833578,73.8089759,,,"['fort', 'historical']",13.57452343764608,0,1,0.725,0.7351620370370371,0.19890003244764673,0.5206572352012809,0.8800001498697827,0.5916558483294858,True,1
Vasco Da Gama Old Residence,"E-250, Gomes Pereira Road, Altinho, Panaji, Goa 403001, India",3.1,15.0,ChIJEb44UADBvzsRXnmaqsZQs5A,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4981532,73.83186,,,['historical'],13.862168071295168,0,1,0.525,0.5438512731481482,0.23949950362112324,0.4221105653373382,0.8800001498697827,0.479671015283122,True,1
Archbishop's Palace,"FRRG+QF7, Altinho, Panaji, Goa 403001, India",4.6,201.0,ChIJK7CL6JHAvzsRcYYIaKrhVJw,"point_of_interest, establishment",Tiswadi (Panaji),15.491944,73.8261593,,,['historical'],13.939835235565905,0,1,0.8999999999999999,0.8996367345067839,0.4585344621861603,0.7231958255785345,0.8800001498697827,0.8218132981972205,True,1
Archdiocese of Goa & Daman,"Archbishop's House, Altinho, Panaji",4.6,33.0,ChIJUaDp2fK-vzsR-hP5gyIRAOc,"tourist_attraction, church, place_of_worship, point_of_interest, establishment",Tiswadi (Panaji),15.4917463,73.826237,,,"['historical', 'nature', 'religious']",13.961778701031562,0,1,0.8999999999999999,0.8978417755991285,0.3046112062925914,0.6605495478765137,0.8800001498697827,0.7506243583870502,True,1
Fontainhas old quarter,"E-212, Rua 31 de Janeiro, Fontainhas (quarter), Altinho, Panaji, Goa 403001, India",4.2,206.0,ChIJgxIsopzBvzsRCUcyNtt81KI,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4955933,73.8314762,,,['historical'],14.034014789615098,0,1,0.8,0.8001286008230453,0.4606465768591685,0.6643357912374945,0.8800001498697827,0.7549269069281398,True,1
Salvador Do Mundo - Wetlands,"GVH4+3JF, Betim–Penha de Franca–Pomburpa, Aldona Soddo Rd, Quitula, Salvador du Mundu, Goa 403101, India",4.6,45.0,ChIJj9u39x2_vzsRlV6-GyV6fYM,"park, point_of_interest, establishment",Sattari (Valpoi),15.5276975,73.8565467,,,['nature'],14.090181888825182,0,1,0.8999999999999999,0.8984047906602254,0.3307225866740438,0.6713319090657527,0.8800001498697827,0.7628770394699279,True,1
Goa Science Centre & Planetarium,"Marine Highway, Miramar, Panaji, Goa 403001, India",4.3,953.0,ChIJdeIJ_cLAvzsRv6JHTO2XsUI,"tourist_attraction, museum, point_of_interest, establishment",Tiswadi (Panaji),15.4774432,73.8089382,,,['historical'],14.1268821120763,0,1,0.825,0.8250016985014363,0.5926322684079776,0.7320539264640529,0.8800001498697827,0.8318793202164545,True,1
Miramar Beach,"Miramar Cir, Miramar, Panaji, Goa 403002, India",4.3,484.0,ChIJRf6dutzAvzsRkvcEmavoYpo,"point_of_interest, establishment",Tiswadi (Panaji),15.4760717,73.8066496,,,['beaches'],14.130245065652929,0,1,0.825,0.8250033409698359,0.5341941189539894,0.7086796521634973,0.8800001498697827,0.8053176493985411,True,1
Migratory Birds Area,"GVH5+F34, Salvador du Mundu, Goa 403101, India",4.4,166.0,ChIJ6UsCPJO_vzsRqu260Ym9L1o,"park, point_of_interest, establishment, wetland, bird watching, scenic, photography, peaceful",Sattari (Valpoi),15.528638,73.857701,,,"['nature', 'peaceful', 'photography', 'scenic']",14.153386823836065,0,1,0.8500000000000001,0.8498600022177867,0.44209837823317316,0.6867553526239412,0.8800001498697827,0.7804036768920587,True,1
Phoenix spring,"FRRH+GJH, Fontainhas (quarter), Mala, Panaji, Goa 403001, India",4.1,32.0,ChIJce5Jf0fBvzsRbe9ORxrD2Oo,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4913185,73.8290943,,,['nature'],14.202478997982842,0,1,0.7749999999999999,0.776564253647587,0.3020324719139157,0.5867515409541184,0.8800001498697827,0.6667630011664686,True,1
Mangrove Boardwalk,"Patto Centre, Panaji, Goa 403001, India",4.1,1224.0,ChIJ2cM03_jBvzsRXI4bnE6otDM,"museum, park, point_of_interest, establishment",Tiswadi (Panaji),15.4936894,73.8325406,,,"['historical', 'nature']",14.264979550537111,0,1,0.7749999999999999,0.7750421390778532,0.6142303682452884,0.7107174307448273,0.8800001498697827,0.8076333064829536,True,1
National Flag mast,"FRWQ+485, Panaji - Farmagudi - Margao Hwy Bypass Rd, Patto Centre, Bambolim, Panaji, Goa 403001, India",5.0,8.0,ChIJZ3G-qP_BvzsRv6dY5BejKwo,"museum, point_of_interest, establishment",Tiswadi (Panaji),15.4952612,73.838359,,,['historical'],14.586817038827904,0,1,1.0,0.9807355967078188,0.18979886609040555,0.6643609044608536,0.8800001498697827,0.7549554446770967,True,1
Keri Beach,"PM6R+VQ5, Querim, Goa 403524, India",4.6,4445.0,ChIJ4ayK8NDvvzsR78k8dPh_ryw,"tourist_attraction, point_of_interest, establishment,beach",Pernem,15.7087743,73.6929842,,,['beaches'],14.591161575699127,0,1,0.8999999999999999,0.8999834953599574,0.7255812436364193,0.8302225946705422,0.8800001498697827,0.9434346059979577,True,1
"Cabo View Point, Panjim","FQ5X+V23, Raj Bhavan Rd, Dona Paula Jetty, Panaji, Goa 403004, India",4.5,848.0,ChIJAZNVij_BvzsRdAHEnNaGR6o,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596433,73.7975451,,,"['beaches', 'scenic']",15.307913650215482,0,1,0.875,0.874943015748375,0.5825598346256843,0.7579897432992987,0.8800001498697827,0.8613518343280527,True,1
aivão creek,"FQ5X+VF6, Aivão Beach Rd, Caranzalem, Dona Paula, Panaji, Goa 403004, India",4.5,11.0,ChIJnRvRiQrBvzsRPkEINzhZkHU,"tourist_attraction, point_of_interest, establishment",Tiswadi (Panaji),15.4596692,73.7986398,,,['beaches'],15.3533531697047,0,1,0.875,0.8709683641975308,0.2146491848557644,0.6084406924608242,0.8800001498697827,0.6914097600447656,True,1
Merces Bird Sanctuary,"FRRW+C54, Neugi Nagar, Mersi Tem, Goa 403005, India",4.1,573.0,ChIJLVUWB0m_vzsRIydp_djEClc,"park, point_of_interest, establishment, wildlife sanctuary, bird watching, scenic, photography, relaxation, peaceful",Tiswadi (Panaji),15.4910213,73.8454662,,,"['nature', 'peaceful', 'photography', 'relaxation', 'scenic']",15.465058433540644,0,1,0.7749999999999999,0.7750899309588333,0.5487476649181554,0.6845530245425622,0.8800001498697827,0.777901031771254,True,1
Querim Beach,"Querim Beach, Goa, India",4.6,1494.0,ChIJ4-pZ_tDvvzsRA_whdNQx120,"natural_feature, establishment",Bardez (Mapusa),15.7192093,73.6900414,,,['beaches'],15.789653312449405,0,1,0.8999999999999999,0.8999509166356991,0.631436236229799,0.7925450444733391,0.8800001498697827,0.9006192153383329,True,1
Fort Tiracol Goa,"Taluka, Pernem, Tiracol, Goa 403524, India",4.3,3778.0,ChIJp9s4gCfwvzsRMv-zSTSCEVY,"lodging, point_of_interest, establishment,fort",Bardez (Mapusa),15.7213751,73.686522,,,"['fort', 'historical']",16.145134745141355,0,1,0.825,0.8250004287828447,0.7115403798797557,0.7796164092216091,0.8800001498697827,0.8859275868725388,True,1
Forte de Tiracol,"PMCM+X4, Querim, Goa 403524, India",4.4,170.0,ChIJgWvbrUvxvzsRcF-cwddaVZo,"point_of_interest, establishment",Bardez (Mapusa),15.7213968,73.6865637,,,"['fort', 'historical']",16.14582763604872,0,1,0.8500000000000001,0.8498632770197098,0.4441429988124684,0.6875751657368132,0.8800001498697827,0.7813352825434821,True,1
Dr. Salim Ali Bird Sanctuary,"GV7C+657, Ilhas, Madel, Ribandar, Goa 403102, India",3.8,3949.0,ChIJYU0mP3W_vzsReXl288rhJ9M,"tourist_attraction, park, point_of_interest, establishment, bird sanctuary, bird watching, scenic, photography, boating, peaceful",Tiswadi (Panaji),15.5130468,73.8704154,,,"['nature', 'peaceful', 'photography', 'scenic']",16.173738407367043,0,1,0.7,0.7000320557899672,0.7153632790212149,0.7061645450824663,0.8800001498697827,0.8024595736568458,True,1
