name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,anchor_distance_km,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity,within_anchor_radius,day_rank
Bamanbudo Waterfall,"3565+2RC, MDR34, Gaundongren, Goa 403704, India",4.4,1121.0,ChIJ6xFV8hFXvjsRKITFFevXu9A,"tourist_attraction, point_of_interest, establishment,waterfall",Sanguem,15.0600515,74.1595025,,,['nature'],5.627604867536119,0,1,0.8500000000000001,0.8500149207410238,0.8519776172436698,0.8507999993420823,0.9249986963017252,0.9197850794208687,True,1
Mainapi Waterfall Netravali,"3794+VGF, Neturlim, Netravli, Goa 403704, India",4.7,401.0,ChIJU3FMEfr5vjsRjKsNl2jWNx0,"tourist_attraction, zoo, park, point_of_interest, establishment",Sanguem,15.0696893,74.2563011,,,['nature'],5.9550605910939165,0,1,0.925,0.9248550772921108,0.7274581979550147,0.8458963255572725,0.9249986963017252,0.9144838029926797,True,1
Don Bosco Dam,"446X+9P, Sulcorna",4.7,6.0,ChIJVyyky2pXvjsR4EMSBhEtkfQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.1109173,74.1493259,,,['nature'],6.425172006874917,0,1,0.925,0.9166772959183673,0.23606763957988305,0.6444334333829735,0.9249986963017252,0.6966857747578553,True,1
Badsarem hills,"25W5+HV8, Gaundongren, Goa 403702, India",4.5,6.0,ChIJs4_3_UlXvjsRKdM7oywQCSA,"park, point_of_interest, establishment",Sanguem,15.0464227,74.1597144,,,['nature'],6.546166629969067,0,1,0.875,0.8738201530612244,0.23606763957988305,0.6187191476686879,0.9249986963017252,0.6688865077782423,True,1
Avali waterfall,"25P8+XX, Gaundongren, Goa 403702, India",4.9,8.0,ChIJd7bCNWpXvjsRwLVIgem8sbI,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, relaxation, peaceful",Sanguem,15.037483,74.167388,,,"['nature', 'peaceful', 'relaxation', 'scenic']",6.759883619805885,0,1,0.9750000000000001,0.9629712301587302,0.2665557913095213,0.6844050546190465,0.9249986963017252,0.7398983991603385,True,1
Strawberry Plantation,"26RX+XRM, Verlen, Goa 403704, India",4.5,191.0,ChIJpz2-MCT4vjsRIj_1cnk3YWE,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0424651,74.2495537,,,"['food', 'nature']",6.977291323135775,0,1,0.875,0.8749569847470238,0.6378118348266439,0.7800989247788719,0.9249986963017252,0.8433513775725491,True,1
Kuske Waterfall,"26C5+MFM, Cotigao, Goa 403702, India",4.4,295.0,ChIJodX_ocdZvjsR3ISyT9zV_zY,"tourist_attraction, point_of_interest, establishment,waterfall,nature,adventure,trek",Dharbandora,15.0217083,74.2086604,,,"['adventure', 'nature']",7.284567025873002,0,1,0.8500000000000001,0.8500565576737452,0.6903246408347748,0.786163790938157,0.9249986963017252,0.8499079988775664,True,1
Bhupar waterfall,"342J+242, Gaundongren, Goa 403702, India",4.5,45.0,ChIJk_ptmkdXvjsRUtzKIBsmquc,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0505185,74.1302594,,,['nature'],8.88308915655355,0,1,0.875,0.8748204580745341,0.4644707453248996,0.7106805729746803,0.9249986963017252,0.768304404985738,True,1
Aai Waterfall,"342J+63C, Gaundongren, Goa 403702, India",4.6,19.0,ChIJwRihDD5XvjsRz2DsLdu_FIE,"tourist_attraction, point_of_interest, establishment, waterfall, scenic, adventure, peaceful",Sanguem,15.0505657,74.1301421,,,"['adventure', 'nature', 'peaceful', 'scenic']",8.891894576650104,0,1,0.8999999999999999,0.8983370535714285,0.36342656775519233,0.684372859244934,0.9249986963017252,0.7398635933014316,True,1
Colomba Spring pond,"44XM+R46, Major District Road 36, Kolamba",4.0,4.0,ChIJLzvIN8NVvjsReliWVyBbf0E,"tourist_attraction, point_of_interest, establishment",Canacona,15.1495311,74.1327804,,,['nature'],10.316847071869601,0,1,0.75,0.7733482142857143,0.1952485880312312,0.542108363783921,0.9249986963017252,0.5860639219831838,True,1
Blue Waterfall,"Aki waterfall, Rivona, Goa 403705, India",4.0,102.0,ChIJuaO9M-9TvjsRGDUSPRk93AM,"park, point_of_interest, establishment",Canacona,15.137164,74.117323,,,['nature'],10.830118193997766,0,1,0.75,0.7511334084604716,0.5622610750424373,0.6755844750932578,0.9249986963017252,0.730362624071082,True,1
Chal Waterfall,"3454+8RC Chall Gaondongrim, Canacona, Vaul, Goa 403702, India",3.4,5.0,ChIJaUjBrFZRvjsR3C_EFiB_hUM,"tourist_attraction, point_of_interest, establishment, adventure, waterfall, trekking, scenic",Sanguem,15.0583155,74.1070181,,,"['adventure', 'nature', 'scenic']",10.875037407721996,0,1,0.6,0.6444568452380952,0.2173668855167412,0.4736208613495536,0.9249986963017252,0.512023274457744,True,1
Rivona Small Dam,"5439+J7H, Rivona",4.5,11.0,ChIJcb9OYkNTvjsRnTLtSenPZQg,"tourist_attraction, point_of_interest, establishment",Canacona,15.1540738,74.1182468,,,"['nature', 'shopping']",11.82970578664797,0,1,0.875,0.8743117559523809,0.30145587537872176,0.6451694037229172,0.9249986963017252,0.6974814194899898,True,1
Cotigao Wildlife Sanctuary,"X6G4+CF8, Canacona Taluka, Cotigao, Goa 403702, India",4.3,742.0,ChIJd80W8otYvjsRt2iX35P2fJM,"zoo, tourist_attraction, park, point_of_interest, establishment,wildlife,nature",Dharbandora,14.9760305,74.2061931,,,['nature'],12.347840704607465,0,1,0.825,0.8250561791001729,0.8019750613943843,0.8158237320178574,0.9249986963017252,0.881972845237118,True,1
Bhati waterfall,"663C+3W3, Bati, Goa 403704, India",5.0,1.0,ChIJCQ9zHwD_vjsR610iVIUUfvI,"park, point_of_interest, establishment",Sanguem,15.2026283,74.2223068,,,['nature'],13.00335893794771,0,1,1.0,0.9333705357142856,0.08408898986198055,0.5936579173733636,0.9249986963017252,0.6417932476520144,True,1
Gokuldem Waterfall,"Barsen, Gokole, Goa 403703, India",4.5,14.0,ChIJcY7l1PJRvjsRkuzob7cwb_I,"park, point_of_interest, establishment, relaxation",Canacona,15.067987,74.0759749,,,"['nature', 'nightlife', 'relaxation']",13.89047597045984,0,1,0.875,0.8744494047619047,0.32852648368599185,0.6560802363315396,0.9249986963017252,0.7092769308266493,True,1
Salaulim dam,"655G+G78, Shelpe",4.4,145.0,ChIJe_8OUG1VvjsRTK5ENpqAYo8,"tourist_attraction, point_of_interest, establishment",Canacona,15.2099027,74.176029,,,['nature'],13.982331101296104,0,1,0.8500000000000001,0.8501146648727985,0.6045850844410805,0.7519028327001113,0.9249986963017252,0.8128690729039127,True,1
Salaulim Dam,"Kurdi, Ugem, Goa 403704, India",4.5,3800.0,ChIJh8I8MtOqvzsRWk2SI90FBNg,"tourist_attraction, point_of_interest, establishment,viewpoint,nature",Salcete (Margao),15.2127043,74.1788677,,,"['nature', 'scenic']",14.226307696105257,0,1,0.875,0.8749978271695419,1.0,0.9249986963017252,0.9249986963017252,1.0,True,1
Salaulim Garden,"657H+RFG, Kurdi, Ugem, Goa 403704, India",4.5,1202.0,ChIJGY0GDtOqvzsR_js0g5JUddQ,"tourist_attraction, park, point_of_interest, establishment",Salcete (Margao),15.2145589,74.1786934,,,['nature'],14.432374747460337,0,1,0.875,0.874993134722717,0.8604339396088266,0.8691694566771608,0.9249986963017252,0.9396439802047533,True,1
Chandor fort,"7354+62V, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.4,10.0,ChIJzdTxVOStvzsR9srFXvoRiYc,"point_of_interest, establishment",Sanguem,15.2581211,74.0550595,,,"['fort', 'historical']",24.834407950015983,1,2,0.8500000000000001,0.8515219155844157,0.23187799061994893,0.6036643455986289,0.9399993559255997,0.6421965523627534,True,0
Ancient Kadamba Shri Shiva Temple/ Nandi Bull,"7353+6XW, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.3,92.0,ChIJ28ip8qKtvzsRlPcMLNDkz-E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.258105,74.0549473,,,"['historical', 'nature', 'religious']",24.840780617994593,1,2,0.825,0.8254488287250383,0.43830523988265574,0.6705913931880854,0.9399993559255997,0.7133955879445967,True,1
Fernandes Heritage House,"Fort Area Salcette, Cotta Diasvaddo, Chandor, Guirdolim, Goa 403714, India",4.3,367.0,ChIJVd1h6pitvzsRpMu8Fjh2Paw,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2558395,74.0518574,,flag,"['fort', 'historical']",24.864730303422064,1,2,0.825,0.8251134268245341,0.5713153596236351,0.7235941999441745,0.9399993559255997,0.7697815912136077,True,1
RAJ DUDHSAGAR WATERFALLS,"Gudi, Paroda, Margao, Goa 403714, India",5.0,1.0,ChIJnQ8VZmmtvzsRHOG0_45A7Ds,"amusement_park, point_of_interest, establishment",Sanguem,15.2428627,74.0355993,,,['nature'],25.023063165910532,1,2,1.0,0.9333705357142856,0.06702777108549636,0.5868334298627699,0.9399993559255997,0.6242913105881078,True,1
Nagesh Love Forest,"Gudi, Quepem Rd, Chandor, Goa 403714, India",3.4,404.0,ChIJNShtiX6tvzsRfW6eUqD5Xtc,"tourist_attraction, amusement_park, point_of_interest, establishment",Salcete (Margao),15.2421745,74.0332858,,,['nature'],25.15028077134026,1,2,0.6,0.6006586199294534,0.5805796795308269,0.5926270437700027,0.9399993559255997,0.630454733861444,True,1
Flames Garden Cafe & Plants Nursery,"opposite Chandor Club, Villa Formosa, Chandor",4.8,78.0,ChIJ40ujhS2tvzsRQYI0mfOey6w,"cafe, tourist_attraction, clothing_store, food, store, point_of_interest, establishment",Sanguem,15.2598132,74.0476968,,,"['food', 'nature', 'nightlife', 'shopping']",25.49107446173693,1,2,0.95,0.9489460895117541,0.4225283729619739,0.738379002891842,0.9399993559255997,0.7855101157646796,True,1
Kakolem Beach,"Kakolem Beach, Goa 403702, India",4.7,1036.0,ChIJW-Ysb8NOvjsRaPP6mUZFoXc,"natural_feature, establishment",Pernem,15.073137,73.9546265,,,['beaches'],26.800924453161368,1,2,0.925,0.9249438197410111,0.6714976282741717,0.8235653431542753,0.9399993559255997,0.8761339440954468,True,1
Small Waterfall,"86HM+V2, Shigaon, Goa 403410, India",5.0,4.0,ChIJazK4bgAHvzsRmMWDF_G6-TY,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3297474,74.2325394,,,"['nature', 'shopping']",27.16150717738006,1,2,1.0,0.9733482142857143,0.15563366482109278,0.6462623944998656,0.9399993559255997,0.6875136567125657,True,1
"Devils Canyon, Dudhsagar Waterfalls Trail","8873+2WV, Sonauli, Goa 403410, India",4.2,23.0,ChIJB8JstKwGvzsR9P-DIj9isWc,"park, point_of_interest, establishment",Sanguem,15.3126009,74.3047931,,,['nature'],27.319517241040405,1,2,0.8,0.8027808779761905,0.30731981693392263,0.6045964535592834,0.9399993559255997,0.643188157255649,True,1
Dudhsagar Watchtower,"8857+H9Q, Sonauli",4.5,59.0,ChIJCSnWIz8DvzsR5eMWjTFqWYI,"tourist_attraction, point_of_interest, establishment",Quepem,15.309264,74.3130526,,,['historical'],27.347269312279114,1,2,0.875,0.8748623511904762,0.39592571066951904,0.6832876949820933,0.9399993559255997,0.7269023012353798,True,1
Dudhsagar Plantation,"Karmane Village, Mollem, Goa 403706, India",4.7,260.0,ChIJd_7s7g2pvzsR0zPOCYSiIw0,"lodging, point_of_interest, food, establishment",Sanguem,15.3296133,74.1601603,,,"['food', 'nature']",27.37543513813493,1,2,0.925,0.9247767857142857,0.5380926454339698,0.7701031296021593,0.9399993559255997,0.8192592098574932,True,1
waterfall spot,"8867+86H, Sonauli, Goa 403410, India",4.4,28.0,ChIJqywLW10DvzsRe-CytWkMWNI,"park, point_of_interest, establishment",Sanguem,15.3108179,74.3131114,,,['nature'],27.50615414168576,1,2,0.8500000000000001,0.8505772783251232,0.32561963807910277,0.6405942222267149,0.9399993559255997,0.6814836820775625,True,1
Dudhsagara Waterfall Camp Site,"Sonauli, Goa 403410, India",4.6,573.0,ChIJaxzmhv8DvzsRKsGgRYDJeIs,"park, tourist_attraction, point_of_interest, establishment",Sanguem,15.3126988,74.3143903,,,['nature'],27.75384646759365,1,2,0.8999999999999999,0.8999420576157292,0.6143032835010981,0.7856865479698767,0.9399993559255997,0.8358373258630862,True,1
Betul Fort,"Canaguinim, Goa, India",3.9,1499.0,ChIJobqioGVMvjsRBDAPLJzsyTk,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1409989,73.9506808,,,"['fort', 'historical']",27.8296384543977,1,2,0.725,0.7250944940476189,0.7071930403117047,0.7179339125532533,0.9399993559255997,0.7637600047569366,True,1
Dudhsagar Falls,"Sonauli, Goa 403410, India",4.6,30982.0,ChIJQ4srFBimvzsRJQI7KOdIlP0,"tourist_attraction, point_of_interest, establishment,waterfall,nature,adventure,trek",Sanguem,15.3144375,74.3143073,,,"['adventure', 'nature']",27.924948031723453,1,2,0.8999999999999999,0.8999989265426662,1.0,0.9399993559255997,0.9399993559255997,1.0,True,1
Official Dudhsagar Jeep Safari & Trek Booking,"Kulem Station FOB, Kolem, Goa 403410, India",4.4,1063.0,ChIJA1ETXxQHvzsRU7Nrm2PWCiA,"tourist_attraction, park, point_of_interest, establishment,waterfall,nature",Dharbandora,15.3363533,74.244316,,flag,"['adventure', 'nature']",28.059097410800337,1,2,0.8500000000000001,0.8500157340896886,0.6739831692867861,0.7796027081685276,0.9399993559255997,0.8293651514270108,True,1
Dudhsagar waterfall parking,"86PV+WXW, Kolem, Goa 403410, India",4.4,100.0,ChIJ6ZwNrMUHvzsRrs9Nnx4i9AU,"tourist_attraction, point_of_interest, establishment",Sanguem,15.3372386,74.2449805,,,['nature'],28.167442048797128,1,2,0.8500000000000001,0.8501657531824612,0.44628507510471066,0.688613481951361,0.9399993559255997,0.7325680359358292,True,1
Betul Beach,"Betul Beach, Mobor Beach, Goa, India",4.5,838.0,ChIJRb4XN2NMvjsRSIXR2ceIhxM,"natural_feature, establishment",Salcete (Margao),15.1464602,73.9481058,,,['beaches'],28.235149717537993,1,2,0.875,0.8749901562233953,0.6510090364471831,0.7853977083129104,0.9399993559255997,0.8355300494217297,True,1
Dudhsagar Waterfall Trip - Goa,"Dudhsagar falls, Kolem, Goa 403410, India",4.4,256.0,ChIJo-qKFB7qvzsRoiU9cAzy4Qw,"tourist_attraction, point_of_interest, establishment",Sanguem,15.3379486,74.2462197,,,['nature'],28.266505065652705,1,2,0.8500000000000001,0.8500651403557533,0.5365991696797973,0.7246787520853709,0.9399993559255997,0.7709353708777741,True,1
Little Beach,"4W9R+C5W, Nakeri, Goa 403703, India",4.4,133.0,ChIJETKcN2FNvjsREyHB_IGxQ8g,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1186105,73.9404643,,,['beaches'],28.490627015443593,1,2,0.8500000000000001,0.85012493336887,0.4736242087277039,0.6995246435124035,0.9399993559255997,0.7441756625711672,True,1
Canaguinim Beach,"Canaguinim Beach, Canaguinim, Goa, India",4.5,338.0,ChIJHVpLy3RMvjsRguxvHH40oYs,"natural_feature, establishment",Salcete (Margao),15.1269262,73.9402071,,,['beaches'],28.645954837244403,1,2,0.875,0.8749756373788453,0.5633778979323169,0.7503365416002339,0.9399993559255997,0.7982309103407753,True,1
Mobor Beach,"Mobor Beach, India",4.6,916.0,ChIJqXb8dYZMvjsRxawF2w4G7zU,"natural_feature, establishment",Salcete (Margao),15.1563886,73.9457178,,,['beaches'],28.75989449656677,1,2,0.8999999999999999,0.8999637307212961,0.6596054099659355,0.8038204024191518,0.9399993559255997,0.855128673601744,True,1
Nuem Beach,"4W7P+2C9, Canaguinim, Goa, India",4.3,593.0,ChIJG1f1hPhLvjsR25vn_7pOw6M,"tourist_attraction, point_of_interest, establishment",Salcete (Margao),15.1125435,73.9361214,,,['beaches'],28.87977769810111,1,2,0.825,0.8250702711640211,0.6176152727377459,0.742088271793511,0.9399993559255997,0.7894561492149009,True,1
Bhagwan Mahavir Wildlife Sanctuary,"87MQ+H89, Goa 403410, India",4.4,3391.0,ChIJVVVVVZUGvzsRsTuQyBI93Ro,"tourist_attraction, park, point_of_interest, establishment,nature,wildlife",Quepem,15.3339015,74.2883536,,,['nature'],28.90763237115649,1,2,0.8500000000000001,0.8500049354573789,0.7860963675373726,0.8244415082893763,0.9399993559255997,0.8770660353033586,True,1
Condy Fort,"6XGC+MPX, Sirlim, Devsua, Goa 403725, India",4.6,8.0,ChIJUdbhLgCzvzsRX99wRRZe8D0,"point_of_interest, establishment",Salcete (Margao),15.2265769,73.9720064,,,"['fort', 'historical']",29.321764216229457,1,2,0.8999999999999999,0.8963045634920633,0.21247300735486707,0.6227719410371848,0.9399993559255997,0.6625237954806394,True,1
Cavelossim Beach,"5WCR+QPX, Cavelossim Rd, Cavelossim, Goa 403731, India",4.6,949.0,ChIJLYXba5JNvjsR3qfx825JZX8,"point_of_interest, establishment,beach",Salcete (Margao),15.1719963,73.9418611,,,['beaches'],29.664089340383942,1,2,0.8999999999999999,0.8999649906015036,0.6630242136865604,0.8051886798355263,0.9399993559255997,0.8565842888718495,True,1
Cabo de Rama Beach,"Cabo de Rama Beach Beach in, Canaguinim, Goa 403703, India",4.8,317.0,ChIJ008IwKFJvjsRgM2w8Nyy_JM,"tourist_attraction, point_of_interest, establishment",Canacona,15.1048786,73.9251187,,,['beaches'],29.9876736090344,1,2,0.95,0.9497381794699011,0.5571940157873243,0.7927205139968704,0.9399993559255997,0.843320273572202,True,1
Nadal Waterfall,"Maina, Quepem, Padi, Goa 403703, India",4.0,10.0,ChIJfaj4pQNRvjsRpfqbdqAZXzI,"tourist_attraction, establishment, waterfall, adventure, trekking, scenic, peaceful",Canacona,15.0978161,74.064417,,,"['adventure', 'nature', 'peaceful', 'scenic']",15.015371423415598,2,3,0.75,0.7606128246753247,0.23340984151296204,0.5497316314103796,0.9399993106957808,0.584821313329977,True,0
Cotigao Wildlife Sanctuary Office,"X4M5+VCR, Hatipal,Partgal, Poingunin, Canacona, Goa 403702, India",4.2,326.0,ChIJ_____8NavjsRWcgl0iw89vk,"park, point_of_interest, establishment, wildlife sanctuary, wildlife exploration, trekking, scenic, peaceful, bird watching",Sanguem,14.984734,74.1085117,,,"['adventure', 'nature', 'peaceful', 'scenic']",15.304545868029546,2,3,0.8,0.8002041011358672,0.5635916218635989,0.7055591094269598,0.9399993106957808,0.7505953476760636,True,1
Cotigao Wildlife Sanctuary Entrance,"X4Q2+86M, NH 66, Poingunin, Goa 403702, India",4.1,156.0,ChIJV9uvKjZavjsRpRXYOZ88X3M,"zoo, park, point_of_interest, establishment",Sanguem,14.9883475,74.1005476,,,['nature'],15.604043826648445,2,3,0.7749999999999999,0.7755843380345768,0.4921722585072063,0.6622195062236287,0.9399993106957808,0.7044893530118214,True,1
Zariwada Spring Cortali,"647V+QGF, Kotarli",4.1,10.0,ChIJg69SJj2rvzsRKMZgKUW6HD4,"tourist_attraction, point_of_interest, establishment",Canacona,15.2147666,74.1425936,,,['nature'],15.648327269924803,2,3,0.7749999999999999,0.7833400974025974,0.23340984151296204,0.5633679950467432,0.9399993106957808,0.5993280937937521,True,1
"Shree Ramnath Damodar Sansthaan, Goa","Zambaulim, Quepem, Goa 403705, India",4.8,1595.0,ChIJdz1rKzxTvjsRwaH6hzHpmN0,"hindu_temple, place_of_worship, point_of_interest, establishment",Canacona,15.1866463,74.0949954,,,"['nature', 'religious']",16.096983235807695,2,3,0.95,0.9499478327515216,0.7179034471567453,0.857130078513611,0.9399993106957808,0.9118411777123213,True,1
Chapoli Waterfall Canacona South Goa,"23M2+7CH, Chapoli, Canacona, Mallikarjun, Goa 403702, India",5.0,4.0,ChIJZ60NMgBRvjsRsumez_C2uNk,"tourist_attraction, point_of_interest, establishment",Canacona,15.033731,74.050117,,,"['nature', 'shopping']",17.53801264945611,2,3,1.0,0.9733482142857143,0.15666182436224496,0.6466736583163265,0.9399993106957808,0.6879512048127602,True,1
Padi Waterfall,"32QH+MCR, Khede, Goa 403703, India",3.8,242.0,ChIJ7RTi_T5PvjsR9iI0nYgw074,"park, point_of_interest, establishment",Canacona,15.0892446,74.0285175,,,['nature'],18.823715150642016,2,3,0.7,0.7006861772486772,0.5346916587457193,0.634288369847494,0.9399993106957808,0.6747753563542491,True,1
Quepem Dam,"636G+M5F, Quepem",4.1,385.0,ChIJAQBkkymtvzsRfsDLIjF64Gw,"tourist_attraction, point_of_interest, establishment",Canacona,15.2116832,74.0754267,,,['nature'],19.544543787416305,2,3,0.7749999999999999,0.7752376711695039,0.5797380195263662,0.6970378105122488,0.9399993106957808,0.741530129417123,True,1
Palácio do Deão,"Church, Opposite Holy Cross, Quepem, Goa 403705, India",4.4,730.0,ChIJ2ZYd-yitvzsRyJPT1dp816c,"tourist_attraction, restaurant, food, museum, point_of_interest, establishment",Quepem,15.2135835,74.0736286,,,"['food', 'historical', 'religious']",19.830417534467454,2,3,0.8500000000000001,0.8500229016025015,0.641896674125753,0.7667724106118021,0.9399993106957808,0.8157159286045036,True,1
Way To Palolem Beach,"226P+CG2, MDR49, Nagorcem, Canacona, Goa 403702, India",4.5,389.0,ChIJhaL1c65avjsRRD7QuD02P7w,"tourist_attraction, point_of_interest, establishment",Canacona,15.0110003,74.0362607,,,['beaches'],19.882290423407994,2,3,0.875,0.8749788232600733,0.5807415280471387,0.7572839051748994,0.9399993106957808,0.8056217664823214,True,1
GYAN DOLPHIN TRIP,"Main beach road, near sumitra stores, Patnem, Palolem, Canacona, Goa 403702, India",5.0,1.0,ChIJPZEPUclbvjsRdFNAz4pypIk,"tourist_attraction, point_of_interest, establishment",Canacona,14.9978902,74.033415,,,"['beaches', 'shopping']",20.81340496944244,2,3,1.0,0.9333705357142856,0.0674705752978301,0.5870105515477033,0.9399993106957808,0.6244797680896195,True,1
Hidden Lotus Cave Patnem,"X2VP+Q35 patnem beach Patnem, Palolem, Canacona, Goa 403702, India",3.4,16.0,ChIJG9Sszt5bvjsRNsEFXe9XoU0,"tourist_attraction, point_of_interest, establishment",Canacona,14.9943825,74.0352404,,,['beaches'],20.831549282585126,2,3,0.6,0.6156906512605042,0.27578346940766363,0.479727778519368,0.9399993106957808,0.5103490747927005,True,1
Tiger Waterfall,"75FM+96, Dudal, Goa 403704, India",3.9,8.0,ChIJ-2LnZACrvzsRL-L7iYn3oAU,"tourist_attraction, point_of_interest, establishment, waterfall, trekking, peaceful, adventure, wildlife exploration",Sanguem,15.2734367,74.1831127,,,"['adventure', 'nature', 'peaceful']",20.843764721787444,2,3,0.725,0.7407490079365079,0.21387666349828777,0.5300000701612197,0.9399993106957808,0.56383027533171,True,1
Patnem Beach,"Patnem Beach, Goa, India",4.7,1796.0,ChIJI7UxkMpavjsRkdcBv7fN0QA,"natural_feature, establishment",Quepem,14.9968861,74.0335008,,,['beaches'],20.85877906179455,2,3,0.925,0.9249675798950633,0.7294496703315174,0.8467604160696449,0.9399993106957808,0.9008096138313962,True,1
Sahil Boat Trips,"Patnem canacona goa, South goa ,403702 Patnem beach, Canacona, Goa 403702, India",5.0,58.0,ChIJ471hdIlbvjsR_MMjI3PVPuE,"tourist_attraction, travel_agency, point_of_interest, establishment",Canacona,14.9991402,74.0321115,,,['beaches'],20.871076138597413,2,3,1.0,0.9977413740920097,0.396905310812225,0.7574069487800958,0.9399993106957808,0.8057526640306455,True,1
